# model=B23TFCUCCMFGMLiteModel tfcu=ccm_tfcu_unravel lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=0.9*bce + 0.08*boundary + 0.02*temporal_consistency aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=312018924 params_trainable=7884989
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_bce_loss,train_boundary_loss,train_temporal_consistency_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean
73,9.9075135e-06,0.30055908,0.30055908,0,0.32738858,0.066069149,0.031191465,,,,,,,,,,,,,0.0010188539,0.30786157,0.37609335,0.31604507,0.25,0.68452619,0.79698734,0.80557219,0.79401234,0.97554062,,,,,,,,,,,,,,,,,,,,,,,
74,9.904611e-06,0.29136966,0.29136966,0,0.31763599,0.063006853,0.022836175,,,,,,,,,,,,,0.0010190663,0.32083315,0.34142507,0.33774179,0.25,0.70483382,0.81067844,0.79565476,0.84634315,0.98088409,,,,,,,,,,,,,,,,,,,,,,,
75,9.9016642e-06,0.29482198,0.29482198,0,0.32118043,0.064290335,0.030818403,,,,,,,,,,,,,0.0010191882,0.29692798,0.37760161,0.32547042,0.25,0.68422023,0.80521809,0.8090716,0.81604336,0.97548828,,,,,,,,,,,,,,,,,,,,,,,
76,9.8986731e-06,0.28713966,0.28713966,0,0.31243544,0.066831212,0.030063853,,,,,,,,,,,,,0.0010193501,0.30246979,0.34615065,0.35137956,0.25,0.70743295,0.80843801,0.80759258,0.81458407,0.97960196,,,,,,,,,,,,,,,,,,,,,,,
77,9.8956376e-06,0.29126545,0.29126545,0,0.31751011,0.062101697,0.026911196,,,,,,,,,,,,,0.0010196163,0.29951054,0.36659616,0.3338933,0.25,0.6754055,0.78745918,0.7882384,0.80426129,0.97829973,,,,,,,,,,,,,,,,,,,,,,,
78,9.892558e-06,0.29061052,0.29061052,0,0.31644077,0.065615372,0.02823038,,,,,,,,,,,,,0.0010197938,0.29611927,0.38104087,0.32283986,0.25,0.67928594,0.79237454,0.79056878,0.80121198,0.97659574,,,,,,,,,,,,,,,,,,,,,,,
79,9.889434e-06,0.27879208,0.27879208,0,0.30328785,0.066050006,0.027451242,,,,,,,,,,,,,0.0010199188,0.31732105,0.34586384,0.33681511,0.25,0.7254548,0.82565012,0.82666281,0.84857181,0.97989688,0.25599429,0.69597679,0.80438724,0.84804468,0.78764364,0.98228452,,,,,,,,,,,,,0.0010200096,0.30557422,0.37314545,0.32128033,0.25
80,9.8862659e-06,0.27261966,0.27261966,0,0.29592682,0.071293336,0.029103035,,,,,,,,,,,,,0.0010200953,0.31449983,0.3516552,0.33384496,0.25,0.75338614,0.85019502,0.83791212,0.87074766,0.97933806,,,,,,,,,,,,,,,,,,,,,,,
81,9.8830536e-06,0.27732583,0.27732583,0,0.30187463,0.063913332,0.026280303,,,,,,,,,,,,,0.0010201706,0.31126448,0.36635462,0.3223809,0.25,0.7160377,0.82885968,0.82939373,0.83635486,0.97977409,,,,,,,,,,,,,,,,,,,,,,,
82,9.8797972e-06,0.27240525,0.27240525,0,0.29680364,0.059848495,0.024705419,,,,,,,,,,,,,0.0010203599,0.30148468,0.3544683,0.34404702,0.25,0.7433955,0.83888694,0.8157417,0.86886311,0.98251527,,,,,,,,,,,,,,,,,,,,,,,
83,9.8764967e-06,0.27330376,0.27330376,0,0.29747187,0.063042609,0.0267836,,,,,,,,,,,,,0.0010206037,0.2974979,0.38231572,0.32018639,0.25,0.73457246,0.83873483,0.83005477,0.8533835,0.97991711,,,,,,,,,,,,,,,,,,,,,,,
84,9.8731521e-06,0.27710947,0.27710947,0,0.30112086,0.068795465,0.029853439,,,,,,,,,,,,,0.0010207047,0.30889507,0.3606458,0.33045913,0.25,0.70465491,0.81625641,0.81734761,0.82209364,0.97512759,,,,,,,,,,,,,,,,,,,,,,,
85,9.8697634e-06,0.26999651,0.26999651,0,0.29353374,0.066090721,0.026444162,,,,,,,,,,,,,0.0010208429,0.30133015,0.37594254,0.32272731,0.25,0.72574593,0.83152779,0.81676407,0.85385893,0.98053754,,,,,,,,,,,,,,,,,,,,,,,
86,9.8663308e-06,0.27939515,0.27939515,0,0.30379156,0.067019076,0.031061049,,,,,,,,,,,,,0.0010210019,0.30731554,0.36600522,0.32667925,0.25,0.69025284,0.80378726,0.80371092,0.81955037,0.97395396,,,,,,,,,,,,,,,,,,,,,,,
87,9.8628542e-06,0.26504137,0.26504137,0,0.28776897,0.067528888,0.032349259,,,,,,,,,,,,,0.001021178,0.28521828,0.37340204,0.34137968,0.25,0.73626611,0.84030682,0.84120544,0.84414712,0.97787191,,,,,,,,,,,,,,,,,,,,,,,
88,9.8593336e-06,0.26416058,0.26416058,0,0.28678877,0.06778954,0.031376498,,,,,,,,,,,,,0.0010214141,0.30303882,0.36058792,0.33637327,0.25,0.74748865,0.85129348,0.85054834,0.85951256,0.97573506,,,,,,,,,,,,,,,,,,,,,,,
89,9.8557692e-06,0.26586077,0.26586077,0,0.28855537,0.069378372,0.030534138,,,,,,,,,,,,,0.0010215168,0.29963162,0.37267398,0.3276944,0.25,0.70016967,0.81265376,0.82435693,0.81899676,0.97692831,0.25536472,0.69959741,0.80695047,0.81293801,0.8249178,0.98158787,,,,,,,,,,,,,0.0010215966,0.29860991,0.37447522,0.32691487,0.25
90,9.8521608e-06,0.27558907,0.27558907,0,0.29924258,0.069868803,0.034062821,,,,,,,,,,,,,0.0010217065,0.3056961,0.37651081,0.3177931,0.25,0.65345313,0.77676522,0.78633872,0.77725952,0.97117944,,,,,,,,,,,,,,,,,,,,,,,
91,9.8485087e-06,0.26409622,0.26409622,0,0.28683665,0.067052758,0.02895096,,,,,,,,,,,,,0.0010219336,0.30891156,0.36864452,0.32244391,0.25,0.68565553,0.79070484,0.79960091,0.79748019,0.97810189,,,,,,,,,,,,,,,,,,,,,,,
92,9.8448128e-06,0.26051811,0.26051811,0,0.28265112,0.06904583,0.030422313,,,,,,,,,,,,,0.0010221954,0.29814044,0.36926659,0.33259296,0.25,0.7071208,0.81322244,0.81995501,0.81757738,0.97451932,,,,,,,,,,,,,,,,,,,,,,,
93,9.8410731e-06,0.24835965,0.24835965,0,0.26856583,0.075443877,0.030745202,,,,,,,,,,,,,0.0010224563,0.30782719,0.36583535,0.32633746,0.25,0.74938862,0.85007917,0.85550363,0.85214837,0.97784311,,,,,,,,,,,,,,,,,,,,,,,
94,9.8372897e-06,0.25624154,0.25624154,0,0.27830512,0.064415578,0.030684609,,,,,,,,,,,,,0.0010226973,0.30927275,0.3737893,0.31693796,0.25,0.70268929,0.80939815,0.82103396,0.81273475,0.97757378,,,,,,,,,,,,,,,,,,,,,,,
95,9.8334626e-06,0.24925438,0.24925438,0,0.26993406,0.070520084,0.033606468,,,,,,,,,,,,,0.001022918,0.30751072,0.3853265,0.30716278,0.25,0.72950056,0.83354851,0.85313946,0.82634324,0.97599317,,,,,,,,,,,,,,,,,,,,,,,
96,9.8295919e-06,0.25282275,0.25282275,0,0.27386801,0.071235867,0.032133954,,,,,,,,,,,,,0.0010231092,0.29699846,0.36605952,0.33694202,0.25,0.70036263,0.81062807,0.80715747,0.83715343,0.97648924,,,,,,,,,,,,,,,,,,,,,,,
97,9.8256776e-06,0.24345666,0.24345666,0,0.26419726,0.064380373,0.026434991,,,,,,,,,,,,,0.0010232786,0.29671478,0.37158891,0.3316963,0.25,0.74284819,0.84632516,0.85254558,0.84647493,0.98087915,,,,,,,,,,,,,,,,,,,,,,,
98,9.8217198e-06,0.24679845,0.24679845,0,0.26763999,0.066599824,0.029723804,,,,,,,,,,,,,0.0010233914,0.29570344,0.36501068,0.33928588,0.25,0.74411734,0.84760525,0.85895392,0.85081438,0.97485638,,,,,,,,,,,,,,,,,,,,,,,
99,9.8177184e-06,0.24053894,0.24053894,0,0.2608738,0.065561242,0.025381353,,,,,,,,,,,,,0.0010235144,0.30554665,0.37395412,0.32049923,0.25,0.75805329,0.85852131,0.85597646,0.86809278,0.98065521,0.24164701,0.68074638,0.79058315,0.82964804,0.78307159,0.98137534,,,,,,,,,,,,,0.0010235985,0.30180255,0.38172196,0.31647549,0.25
100,9.8136735e-06,0.23762818,0.23762818,0,0.25747347,0.066163216,0.030450307,,,,,,,,,,,,,0.0010236481,0.30233686,0.37367425,0.32398889,0.25,0.75400623,0.85472806,0.85871089,0.85613773,0.97991802,,,,,,,,,,,,,,,,,,,,,,,
101,9.8095852e-06,0.2326324,0.2326324,0,0.25210451,0.065264084,0.025860812,,,,,,,,,,,,,0.0010237525,0.31580502,0.38796922,0.29622576,0.25,0.76879837,0.8657486,0.85766223,0.87918742,0.9818965,,,,,,,,,,,,,,,,,,,,,,,
102,9.8054535e-06,0.24157334,0.24157334,0,0.26120072,0.073037088,0.032486268,,,,,,,,,,,,,0.0010238794,0.30414854,0.37527321,0.32057826,0.25,0.71708558,0.82416744,0.82785067,0.82455113,0.97670286,,,,,,,,,,,,,,,,,,,,,,,
103,9.8012785e-06,0.23439828,0.23439828,0,0.25437599,0.062354807,0.023575065,,,,,,,,,,,,,0.0010240865,0.31035751,0.36136414,0.32827835,0.25,0.74331733,0.84390141,0.85421639,0.84384197,0.98377217,,,,,,,,,,,,,,,,,,,,,,,
104,9.7970601e-06,0.23301215,0.23301215,0,0.25249236,0.065272886,0.027360189,,,,,,,,,,,,,0.0010243241,0.30459613,0.37408104,0.32132283,0.25,0.75181199,0.84846502,0.83680821,0.8659619,0.98142136,,,,,,,,,,,,,,,,,,,,,,,
105,9.7927984e-06,0.22799571,0.22799571,0,0.24716873,0.062303296,0.027979779,,,,,,,,,,,,,0.0010245436,0.31602332,0.37570012,0.30827657,0.25,0.75809192,0.85809328,0.85798111,0.8653055,0.98086462,,,,,,,,,,,,,,,,,,,,,,,
106,9.7884936e-06,0.23673815,0.23673815,0,0.25681402,0.063516491,0.026210721,,,,,,,,,,,,,0.0010246336,0.29693958,0.38016519,0.32289524,0.25,0.69760911,0.81036835,0.83551736,0.79434774,0.98054018,,,,,,,,,,,,,,,,,,,,,,,
107,9.7841455e-06,0.23329713,0.23329713,0,0.25290227,0.064464099,0.026398407,,,,,,,,,,,,,0.0010247036,0.30520212,0.38087372,0.31392416,0.25,0.72097023,0.82030435,0.82299926,0.82954434,0.97934362,,,,,,,,,,,,,,,,,,,,,,,
108,9.7797543e-06,0.23262745,0.23262745,0,0.2515384,0.069296382,0.034958966,,,,,,,,,,,,,0.0010248728,0.31047795,0.3773347,0.31218734,0.25,0.72794942,0.82945056,0.84219629,0.82256452,0.97556192,,,,,,,,,,,,,,,,,,,,,,,
109,9.77532e-06,0.22437821,0.22437821,0,0.24251011,0.06891152,0.0303096,,,,,,,,,,,,,0.0010250974,0.2946223,0.37430874,0.33106896,0.25,0.7446105,0.84295691,0.84787436,0.8526149,0.97900211,0.22693887,0.70081491,0.80797321,0.76564144,0.8888658,0.98044913,,,,,,,,,,,,,0.0010251914,0.30708427,0.38221181,0.31070391,0.25
110,9.7708427e-06,0.23108719,0.23108719,0,0.25074937,0.060616674,0.028171378,,,,,,,,,,,,,0.0010252541,0.30954621,0.38108302,0.30937078,0.25,0.69829121,0.81208197,0.82873048,0.80406411,0.98075182,,,,,,,,,,,,,,,,,,,,,,,
111,9.7663223e-06,0.22399126,0.22399126,0,0.24253219,0.064919234,0.025937859,,,,,,,,,,,,,0.0010254183,0.32136839,0.37879129,0.29984032,0.25,0.73155256,0.84054489,0.8501644,0.83821094,0.98389052,,,,,,,,,,,,,,,,,,,,,,,
112,9.761759e-06,0.21889546,0.21889546,0,0.23681865,0.065716205,0.025069187,,,,,,,,,,,,,0.0010255383,0.32112141,0.37168989,0.30718871,0.25,0.75413147,0.85264028,0.85982534,0.85022523,0.98091718,,,,,,,,,,,,,,,,,,,,,,,
113,9.7571528e-06,0.21792186,0.21792186,0,0.23570198,0.066013996,0.025448264,,,,,,,,,,,,,0.0010256847,0.32150465,0.3825761,0.29591926,0.25,0.71987632,0.82482901,0.86913202,0.79604879,0.97960842,,,,,,,,,,,,,,,,,,,,,,,
114,9.7525037e-06,0.21556068,0.21556068,0,0.23282934,0.068268333,0.027640871,,,,,,,,,,,,,0.0010258206,0.31407435,0.36590516,0.32002049,0.25,0.75217351,0.85540397,0.84934166,0.86556269,0.98068337,,,,,,,,,,,,,,,,,,,,,,,
115,9.7478118e-06,0.21714677,0.21714677,0,0.23476344,0.066361322,0.027538735,,,,,,,,,,,,,0.001025939,0.30878518,0.37599124,0.31522359,0.25,0.7316115,0.82675229,0.83839755,0.82194175,0.97958845,,,,,,,,,,,,,,,,,,,,,,,
116,9.7430771e-06,0.2193054,0.2193054,0,0.23756072,0.06285869,0.023603205,,,,,,,,,,,,,0.0010260248,0.32789368,0.36798339,0.30412292,0.25,0.71876007,0.8227002,0.83067801,0.82707373,0.98307956,,,,,,,,,,,,,,,,,,,,,,,
117,9.7382996e-06,0.21442508,0.21442508,0,0.23250432,0.058394538,0.02498164,,,,,,,,,,,,,0.0010261366,0.31557509,0.37754458,0.30688033,0.25,0.72830738,0.83214221,0.83914872,0.83247864,0.98317973,,,,,,,,,,,,,,,,,,,,,,,
118,9.7334795e-06,0.21886017,0.21886017,0,0.23695464,0.063008614,0.028015796,,,,,,,,,,,,,0.001026188,0.33284007,0.35890035,0.30825958,0.25,0.67513946,0.78791439,0.81017057,0.77237536,0.98099527,,,,,,,,,,,,,,,,,,,,,,,
119,9.7286168e-06,0.21480965,0.21480965,0,0.23223667,0.065296907,0.028644772,,,,,,,,,,,,,0.0010263512,0.31501671,0.37788037,0.30710292,0.25,0.72315923,0.83213023,0.84122027,0.83006957,0.97876223,0.21200438,0.70905015,0.81473406,0.81308883,0.84671589,0.98272738,,,,,,,,,,,,,0.0010264429,0.30648776,0.38401362,0.30949862,0.25
120,9.7237115e-06,0.21234927,0.21234927,0,0.22944344,0.065313379,0.031255666,,,,,,,,,,,,,0.0010264878,0.32246017,0.36597714,0.31156269,0.25,0.72828533,0.8287519,0.8303373,0.83122442,0.97927478,,,,,,,,,,,,,,,,,,,,,,,
121,9.7187636e-06,0.20613974,0.20613974,0,0.22256784,0.065022505,0.031344251,,,,,,,,,,,,,0.0010265488,0.326747,0.36484623,0.30840677,0.25,0.74325237,0.84498281,0.85190924,0.84421335,0.98117565,,,,,,,,,,,,,,,,,,,,,,,
122,9.7137733e-06,0.20787322,0.20787322,0,0.22476046,0.06250686,0.029413391,,,,,,,,,,,,,0.0010266598,0.30119032,0.38579008,0.3130196,0.25,0.73234456,0.83622054,0.86051899,0.82334125,0.97870399,,,,,,,,,,,,,,,,,,,,,,,
123,9.7087405e-06,0.20402374,0.20402374,0,0.22040255,0.063538176,0.028919986,,,,,,,,,,,,,0.0010267993,0.31718822,0.36932349,0.31348828,0.25,0.73040756,0.83949624,0.84784148,0.83464024,0.98092535,,,,,,,,,,,,,,,,,,,,,,,
124,9.7036654e-06,0.20509855,0.20509855,0,0.22142506,0.066098874,0.026404374,,,,,,,,,,,,,0.0010268609,0.31302766,0.37341081,0.31356152,0.25,0.70922829,0.81023192,0.8306061,0.79959584,0.97992287,,,,,,,,,,,,,,,,,,,,,,,
125,9.6985479e-06,0.19748374,0.19748374,0,0.21369453,0.058485751,0.023990594,,,,,,,,,,,,,0.0010269275,0.30718797,0.39001815,0.30279388,0.25,0.74944214,0.84841133,0.86364695,0.83898541,0.98276827,,,,,,,,,,,,,,,,,,,,,,,
126,9.6933881e-06,0.19744368,0.19744368,0,0.2131429,0.064221441,0.02386821,,,,,,,,,,,,,0.0010270861,0.324913,0.36190835,0.31317865,0.25,0.74760215,0.84537821,0.83921607,0.86113724,0.98268277,,,,,,,,,,,,,,,,,,,,,,,
127,9.6881861e-06,0.20671407,0.20671407,0,0.22360902,0.061235181,0.028357494,,,,,,,,,,,,,0.0010272286,0.32421584,0.36672921,0.30905495,0.25,0.69106143,0.81057756,0.83395922,0.80018015,0.97899841,,,,,,,,,,,,,,,,,,,,,,,
128,9.682942e-06,0.21071261,0.21071261,0,0.22808077,0.059353275,0.034583221,,,,,,,,,,,,,0.0010273777,0.30934273,0.3796614,0.31099587,0.25,0.70547867,0.81766519,0.83158578,0.81820808,0.97220046,,,,,,,,,,,,,,,,,,,,,,,
129,9.6776557e-06,0.19277903,0.19277903,0,0.2081839,0.060888416,0.027122098,,,,,,,,,,,,,0.0010275102,0.31432957,0.3749206,0.31074983,0.25,0.76181658,0.85847856,0.86988568,0.85435757,0.9807563,0.19341253,0.70563153,0.81209729,0.81959309,0.8379119,0.98243201,,,,,,,,,,,,,0.0010275502,0.30871737,0.38216265,0.30911998,0.25
130,9.6723273e-06,0.19559423,0.19559423,0,0.2105135,0.069605404,0.028182787,,,,,,,,,,,,,0.0010275718,0.29989346,0.38274857,0.31735797,0.25,0.72854617,0.83354955,0.84221348,0.82933876,0.98048968,,,,,,,,,,,,,,,,,,,,,,,
131,9.666957e-06,0.19562266,0.19562266,0,0.21177127,0.057104829,0.023006786,,,,,,,,,,,,,0.0010276588,0.30628956,0.3692015,0.32450895,0.25,0.73677151,0.83779535,0.86350926,0.83025486,0.98226344,,,,,,,,,,,,,,,,,,,,,,,
132,9.6615446e-06,0.19001372,0.19001372,0,0.20448047,0.067573374,0.02877171,,,,,,,,,,,,,0.001027691,0.30560713,0.39397904,0.30041383,0.25,0.74502985,0.84600478,0.84830107,0.84784226,0.97919189,,,,,,,,,,,,,,,,,,,,,,,
133,9.6560904e-06,0.1926267,0.1926267,0,0.20765228,0.064725149,0.02808205,,,,,,,,,,,,,0.00102774,0.30846463,0.37222803,0.31930734,0.25,0.72350724,0.83209423,0.86727339,0.80622237,0.98003936,,,,,,,,,,,,,,,,,,,,,,,
134,9.6505943e-06,0.18968337,0.18968337,0,0.20478238,0.060955252,0.025140456,,,,,,,,,,,,,0.0010279349,0.31166763,0.37221226,0.3161201,0.25,0.72526307,0.83006433,0.83570831,0.83015986,0.98166014,,,,,,,,,,,,,,,,,,,,,,,
135,9.6450564e-06,0.18605751,0.18605751,0,0.20022184,0.066127183,0.028384523,,,,,,,,,,,,,0.0010279874,0.30794524,0.39084186,0.30121291,0.25,0.74603612,0.841157,0.84133213,0.85732045,0.97998373,,,,,,,,,,,,,,,,,,,,,,,
136,9.6394768e-06,0.19629501,0.19629501,0,0.21154602,0.065274452,0.034082427,,,,,,,,,,,,,0.0010280661,0.31715446,0.37491693,0.3079286,0.25,0.71366271,0.82419289,0.83192716,0.82068898,0.97666755,,,,,,,,,,,,,,,,,,,,,,,
137,9.6338555e-06,0.18412074,0.18412074,0,0.19817547,0.065892233,0.024572479,,,,,,,,,,,,,0.0010281312,0.31812723,0.3896228,0.29224997,0.25,0.73793509,0.83024303,0.83625387,0.82995926,0.98127028,,,,,,,,,,,,,,,,,,,,,,,
138,9.6281926e-06,0.18026768,0.18026768,0,0.19464889,0.057886835,0.022636953,,,,,,,,,,,,,0.0010281823,0.31389835,0.37642243,0.30967922,0.25,0.77067612,0.86418824,0.87361165,0.85923352,0.98479702,,,,,,,,,,,,,,,,,,,,,,,
139,9.6224881e-06,0.18348127,0.18348127,0,0.1974116,0.066216795,0.025674679,,,,,,,,,,,,,0.001028309,0.3197995,0.37831133,0.30188917,0.25,0.74338631,0.84486275,0.8484092,0.84531552,0.98159684,0.18429758,0.70831783,0.81316835,0.80801279,0.85125973,0.98279537,,,,,,,,,,,,,0.0010284169,0.30953787,0.38644829,0.30401383,0.25
140,9.616742e-06,0.18006199,0.18006199,0,0.19396465,0.061982696,0.026759551,,,,,,,,,,,,,0.0010284667,0.31411546,0.38536989,0.30051466,0.25,0.74300366,0.84194247,0.86609577,0.82790968,0.98266815,,,,,,,,,,,,,,,,,,,,,,,
141,9.6109546e-06,0.18961135,0.18961135,0,0.20372976,0.070037743,0.032577638,,,,,,,,,,,,,0.0010285364,0.31498646,0.37958567,0.30542787,0.25,0.71895426,0.83040187,0.8410919,0.82682919,0.97704871,,,,,,,,,,,,,,,,,,,,,,,
142,9.6051257e-06,0.17631571,0.17631571,0,0.18977591,0.062213837,0.027014494,,,,,,,,,,,,,0.0010285658,0.32173697,0.38684962,0.29141341,0.25,0.75214325,0.84784014,0.84137303,0.85843056,0.98265336,,,,,,,,,,,,,,,,,,,,,,,
143,9.5992555e-06,0.18188626,0.18188626,0,0.19577637,0.063116918,0.0319089,,,,,,,,,,,,,0.0010286349,0.32016247,0.37706162,0.30277591,0.25,0.72775427,0.82606612,0.8381389,0.8219057,0.98000795,,,,,,,,,,,,,,,,,,,,,,,
144,9.593344e-06,0.16897592,0.16897592,0,0.18189035,0.059906772,0.024103753,,,,,,,,,,,,,0.0010287285,0.30568989,0.37646722,0.3178429,0.25,0.76959853,0.86012739,0.85743947,0.86867108,0.98463731,,,,,,,,,,,,,,,,,,,,,,,
145,9.5873913e-06,0.17158195,0.17158195,0,0.18392303,0.068084703,0.030222674,,,,,,,,,,,,,0.0010288301,0.31141399,0.3641502,0.32443581,0.25,0.76004588,0.86037364,0.86789342,0.85617165,0.98031236,,,,,,,,,,,,,,,,,,,,,,,
146,9.5813974e-06,0.17523949,0.17523949,0,0.18826279,0.065707212,0.027320456,,,,,,,,,,,,,0.0010289862,0.33845439,0.35629299,0.30525262,0.25,0.72659095,0.82200674,0.84522334,0.81542132,0.98168394,,,,,,,,,,,,,,,,,,,,,,,
147,9.5753624e-06,0.17327989,0.17327989,0,0.18602111,0.065480566,0.031122492,,,,,,,,,,,,,0.0010291287,0.31051472,0.38502629,0.30445899,0.25,0.74075566,0.84007201,0.85641387,0.83103893,0.97933968,,,,,,,,,,,,,,,,,,,,,,,
148,9.5692864e-06,0.1750495,0.1750495,0,0.18840512,0.061385771,0.02870138,,,,,,,,,,,,,0.0010293489,0.31877719,0.37546299,0.30575982,0.25,0.70772633,0.81759313,0.86010256,0.78567516,0.97952317,,,,,,,,,,,,,,,,,,,,,,,
149,9.5631694e-06,0.16979795,0.16979795,0,0.18247511,0.063009871,0.026478389,,,,,,,,,,,,,0.0010294015,0.3101873,0.38856432,0.30124838,0.25,0.73002628,0.83033184,0.8520373,0.81800192,0.98290388,0.17743905,0.71822451,0.82193853,0.81735948,0.85048097,0.98374509,,,,,,,,,,,,,0.0010294258,0.30863029,0.38627315,0.30509656,0.25
150,9.5570115e-06,0.17411992,0.17411992,0,0.18715642,0.063065034,0.031697199,,,,,,,,,,,,,0.0010295133,0.33346636,0.37342439,0.29310925,0.25,0.74127385,0.83966112,0.84228734,0.84896183,0.98026792,,,,,,,,,,,,,,,,,,,,,,,
151,9.5508128e-06,0.17103266,0.17103266,0,0.18382255,0.062461159,0.029773694,,,,,,,,,,,,,0.0010295799,0.31970607,0.37549491,0.30479902,0.25,0.74566094,0.84485738,0.86077941,0.84020142,0.98000132,,,,,,,,,,,,,,,,,,,,,,,
152,9.5445732e-06,0.16784797,0.16784797,0,0.17999933,0.065745386,0.029447679,,,,,,,,,,,,,0.0010296122,0.30366351,0.40041026,0.29592623,0.25,0.73827937,0.84174938,0.85396914,0.83575895,0.98029933,,,,,,,,,,,,,,,,,,,,,,,
153,9.5382929e-06,0.16394911,0.16394911,0,0.17663203,0.056415199,0.023353552,,,,,,,,,,,,,0.0010296567,0.30975124,0.38681881,0.30342995,0.25,0.74899506,0.85125978,0.85305125,0.85349556,0.98310143,,,,,,,,,,,,,,,,,,,,,,,
154,9.531972e-06,0.17164944,0.17164944,0,0.18387594,0.068380172,0.03453409,,,,,,,,,,,,,0.0010296672,0.32450415,0.36563183,0.30986402,0.25,0.76811086,0.86399491,0.88008744,0.8537938,0.97698968,,,,,,,,,,,,,,,,,,,,,,,
155,9.5256104e-06,0.15886007,0.15886007,0,0.17038033,0.062338409,0.026535064,,,,,,,,,,,,,0.0010296596,0.31021229,0.39145104,0.29833667,0.25,0.77303698,0.86825392,0.87858601,0.86129142,0.98281655,,,,,,,,,,,,,,,,,,,,,,,
156,9.5192084e-06,0.16168828,0.16168828,0,0.17320238,0.065470158,0.028426591,,,,,,,,,,,,,0.0010296668,0.31773411,0.37196708,0.31029881,0.25,0.76166001,0.85760946,0.86534884,0.85529293,0.98091038,,,,,,,,,,,,,,,,,,,,,,,
157,9.5127658e-06,0.15668424,0.15668424,0,0.16856172,0.056781487,0.02180849,,,,,,,,,,,,,0.0010297499,0.31585837,0.37709095,0.30705068,0.25,0.77207491,0.86654377,0.87552664,0.86100453,0.98546573,,,,,,,,,,,,,,,,,,,,,,,
158,9.5062828e-06,0.16599318,0.16599318,0,0.17826309,0.062062752,0.029568799,,,,,,,,,,,,,0.00102987,0.30864926,0.39016904,0.30118169,0.25,0.71336762,0.82135599,0.82920936,0.82265056,0.98176053,,,,,,,,,,,,,,,,,,,,,,,
159,9.4997595e-06,0.15748757,0.15748757,0,0.16826656,0.067956796,0.030556436,,,,,,,,,,,,,0.001029939,0.31042845,0.38344076,0.30613079,0.25,0.7556686,0.85379305,0.8631048,0.84982249,0.98027593,0.16293733,0.7180784,0.82037469,0.80184101,0.87272449,0.98353638,,,,,,,,,,,,,0.001029962,0.30870978,0.38720321,0.30408701,0.25
160,9.4931959e-06,0.15465583,0.15465583,0,0.16541949,0.064816739,0.029647899,,,,,,,,,,,,,0.00102999,0.31514561,0.38896878,0.29588561,0.25,0.77017886,0.86505636,0.87936235,0.8552129,0.97991813,,,,,,,,,,,,,,,,,,,,,,,
161,9.4865921e-06,0.15957157,0.15957157,0,0.17092258,0.064528621,0.028948368,,,,,,,,,,,,,0.0010299981,0.30597067,0.38556872,0.30846062,0.25,0.7523727,0.84978467,0.86625188,0.83867512,0.9814642,,,,,,,,,,,,,,,,,,,,,,,
162,9.4799482e-06,0.1560591,0.1560591,0,0.16713391,0.063585231,0.027588076,,,,,,,,,,,,,0.0010300225,0.31479696,0.38169667,0.30350637,0.25,0.75213875,0.85491636,0.86220947,0.85074944,0.98329744,,,,,,,,,,,,,,,,,,,,,,,
163,9.4732642e-06,0.15276663,0.15276663,0,0.16369944,0.061587968,0.025505174,,,,,,,,,,,,,0.0010300538,0.30998473,0.39182834,0.29818692,0.25,0.73414607,0.83547159,0.86559412,0.82334986,0.98133572,,,,,,,,,,,,,,,,,,,,,,,
164,9.4665401e-06,0.15377181,0.15377181,0,0.16443962,0.065199047,0.028011452,,,,,,,,,,,,,0.0010300698,0.31902359,0.3912049,0.2897715,0.25,0.74428964,0.83450723,0.84080963,0.83498779,0.9821843,,,,,,,,,,,,,,,,,,,,,,,
165,9.4597762e-06,0.15447048,0.15447048,0,0.16546242,0.062834618,0.026376739,,,,,,,,,,,,,0.0010300809,0.29687269,0.38909589,0.31403143,0.25,0.73949784,0.84012458,0.86030602,0.82665023,0.98244405,,,,,,,,,,,,,,,,,,,,,,,
