epoch,train_loss,train_bce_loss,train_boundary_loss,train_temporal_consistency_loss,train_main_loss,train_aux_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean
545,0.042827511516710125,0.04213184223820766,0.055623114295303824,0.02295027986789743,0.042827511516710125,0.0,0.795701676607132,0.8822761356830597,0.8928800861040751,0.8737655401229858,0.9860665321350097,0.001039534923620522,0.2920668656627337,0.3895477776726087,0.3183853526910146,0.25
546,0.039660872891545296,0.038923828738431136,0.05264237718656659,0.020901888779674967,0.039660872891545296,0.0,0.8259516596794129,0.9016587277253468,0.9059455891450247,0.8985644221305847,0.9873064835866292,0.001039542118087411,0.30733879034717876,0.38188963433106743,0.31077157879869144,0.25
547,0.03925145845860243,0.03853352150569359,0.05172644509002566,0.02165871111986538,0.03925145845860243,0.0,0.7977147907018661,0.874113250275453,0.8900259166955948,0.8662992934385936,0.9872435569763184,0.0010395665109778445,0.2921837229281664,0.38028812905152637,0.3275281459093094,0.25
548,0.038404495020707446,0.03781079345693191,0.049419361321876444,0.021061655196050803,0.038404495020707446,0.0,0.7877356658379236,0.8745881140232086,0.8849477132161458,0.8692790548006694,0.9878231048583984,0.001039582925538222,0.318429375688235,0.38219128251075746,0.2993793395658334,0.25
549,0.043514161246518294,0.04277858262260755,0.056675857336570816,0.023968451470136643,0.043514161246518294,0.0,0.7824561119079589,0.8704819699128469,0.8955096701780955,0.8530588736136754,0.9857930024464925,0.0010395909892395138,0.30459034740924834,0.39639203722278277,0.29901761934161186,0.25,0.054686419060453774,0.7243562430143357,0.8257611311972142,0.8421080287545919,0.8436980068683624,0.9843665942549705,0.0010395987192168832,0.30101156830787656,0.3985294461250305,0.300458987057209,0.25
550,0.0457298227896293,0.04511504421631495,0.05782434803744157,0.025016806569571295,0.0457298227896293,0.0,0.784298817316691,0.8755177696545918,0.8944772342840831,0.8597357829411825,0.984426228205363,0.001039599107267956,0.2939486138522625,0.37921919748187066,0.3268321876724561,0.25
551,0.038795996177941564,0.0380770996833841,0.05165254368136327,0.019720169684539237,0.038795996177941564,0.0,0.8016870180765788,0.8851009011268616,0.8974697530269623,0.8767926037311554,0.9876198768615723,0.0010395996427784364,0.3150241526464621,0.3790929096440474,0.30588293621937435,0.25
552,0.041321867145597935,0.040400454339881736,0.05678504351526499,0.020932773919776083,0.041321867145597935,0.0,0.8017098148663838,0.88443403840065,0.8991183896859487,0.8720209131638209,0.9863224347432454,0.0010395684745162725,0.30043387909730274,0.38133336901664733,0.3182327516376972,0.25
553,0.04120800346136093,0.040668608124057454,0.052774168582012254,0.019216156269734105,0.04120800346136093,0.0,0.771140996615092,0.8594788233439128,0.8942858596642812,0.8389235357443492,0.9862858136494954,0.0010395744194587073,0.3133451168735822,0.38722717414299646,0.29942770848671596,0.25
554,0.04442400634288788,0.04370175569007794,0.05785894952714443,0.0231855772746106,0.04442400634288788,0.0,0.7820632288853328,0.8726244111855824,0.8878366430600484,0.8600229541460673,0.9846188386281332,0.0010395983777319391,0.3083885846038659,0.3735521676639716,0.31805924127499263,0.25
555,0.04480829779058695,0.04404616511116425,0.0581675854511559,0.02566714845597744,0.04480829779058695,0.0,0.7559539583822091,0.8478400533397993,0.8709931035836538,0.8373609639704227,0.9848854700724284,0.0010396277687201897,0.3102088133494059,0.3709662467241287,0.318824935456117,0.25
556,0.04707702075441678,0.04615101404488087,0.06302061788737774,0.02497298987582326,0.04707702075441678,0.0,0.7844203988711039,0.8762248635292054,0.8869045197963714,0.8674354592959086,0.9836575190226237,0.0010396458130950729,0.2979708897570769,0.4042237068216006,0.2978054036696752,0.25
557,0.038956172702213125,0.03844401470075051,0.049684656163056694,0.019089403469115494,0.038956172702213125,0.0,0.793033030629158,0.8769192258516948,0.9034391661485036,0.8606895665327708,0.9873987515767415,0.0010396550409495831,0.298995732764403,0.3787477473417918,0.3222565213839213,0.25
558,0.0410052099575599,0.040435539868970714,0.051830470313628516,0.02333936736298104,0.0410052099575599,0.0,0.776681254307429,0.8689852853616079,0.8730652054150899,0.8666683117548625,0.986223554611206,0.0010396642688040932,0.3003862753510475,0.3979193836450577,0.3016943429907163,0.25
559,0.043721847546597324,0.04283730369061232,0.05905043209592501,0.022212069171170395,0.043721847546597324,0.0,0.7927127768596013,0.879107399781545,0.8950332979361216,0.8674490680297215,0.9853207111358643,0.00103966291838636,0.27812999424835044,0.41055365006128947,0.3113163590431213,0.25,0.05598057215102017,0.7309182070195674,0.8277124997228384,0.8161289356648922,0.8793424800038337,0.9850905939936638,0.001039670081809163,0.2997154206037521,0.39498515129089357,0.30529942736029625,0.25
560,0.04025685998300711,0.03936466854065657,0.05483559581140677,0.02209058594889939,0.04025685998300711,0.0,0.801248949766159,0.8857637862364451,0.8956710636615753,0.8771773298581441,0.9869812329610189,0.0010396709743266304,0.3023795758684476,0.37530713379383085,0.3223132851223151,0.25
561,0.03755735438317061,0.03674534757932027,0.051104377831021945,0.019909606920555233,0.03755735438317061,0.0,0.8098937094211578,0.8838146944840749,0.8932404781381289,0.8765156616767248,0.9881446202596028,0.001039662747643888,0.31763582676649094,0.3714397644003232,0.31092440634965895,0.25
562,0.0455251126550138,0.04483322078982989,0.05828934833407402,0.025603351757551233,0.0455251126550138,0.0,0.7960179934899012,0.8798818389574686,0.8991361657778422,0.8672396461168925,0.984537394841512,0.0010396682502080998,0.3109108428160349,0.3905504457652569,0.2985387129088243,0.25
563,0.04788070004433394,0.04742069970816374,0.05832565181578199,0.026800954605763157,0.04788070004433394,0.0,0.7587459805111091,0.8473923777540525,0.8626701707641283,0.8509382983048757,0.9837076505025227,0.0010396859996641675,0.2931423127651215,0.38379314554234345,0.32306453461448353,0.25
564,0.04186114824066559,0.04113653985162576,0.0546957044241329,0.02313032338085274,0.04186114824066559,0.0,0.8119985222816467,0.8941096365451813,0.8982340117295583,0.8923667967319489,0.9856001536051432,0.001039700807693104,0.30726779873172444,0.38920432354013124,0.3035278767347336,0.25
565,0.04104762673377991,0.04052970477690299,0.051980293914675714,0.02062346963211894,0.04104762673377991,0.0,0.8039535721143086,0.8886363883813222,0.9043699284394582,0.8753568212191264,0.9862205346425374,0.0010396978895490369,0.3043652700881163,0.3925988391041756,0.3030358905593554,0.25
566,0.04095770021279653,0.04038100071872274,0.051529965735971926,0.024620135718335708,0.04095770021279653,0.0,0.8058011531829834,0.8885563333829244,0.9015755951404572,0.8816140810648601,0.9863164742787679,0.0010397080254430572,0.30593010832866036,0.3895730910201867,0.3044968105852604,0.25
567,0.03889920823276043,0.037938313496609526,0.0544731960631907,0.019843591641013823,0.03889920823276043,0.0,0.8134802261988322,0.8949007312456767,0.9030988077322643,0.8877083043257396,0.9873542785644531,0.001039709810477992,0.31725978180766107,0.37916210542122525,0.3035781137645245,0.25
568,0.0391365638623635,0.03835140469794472,0.05295926316951712,0.01917797027466198,0.0391365638623635,0.0,0.8367882072925568,0.874561091264089,0.8805594821770986,0.8701823592185974,0.9867451032002766,0.0010397106952344378,0.31713360771536825,0.36592405537764233,0.3169423351685206,0.25
569,0.04251687272141377,0.041600775346159934,0.05758360220740239,0.023474421119317412,0.04251687272141377,0.0,0.7873787780602773,0.87157823741436,0.8897320906321208,0.8565800627072652,0.985397466023763,0.001039717486128211,0.2907070624331633,0.3859854084750017,0.32330752884348235,0.25,0.0530383207835257,0.7268926296383142,0.8266349315643311,0.8364848218858242,0.8505533166229725,0.9848181009292603,0.0010397228179499507,0.3011657871305943,0.39712033942341807,0.3017138704657555,0.25
570,0.03788682594895363,0.03709027674049139,0.05121502025673787,0.020418791907529037,0.03788682594895363,0.0,0.7836490194002788,0.8685592134793599,0.889053467909495,0.8606523344914119,0.9878241221110026,0.0010397311222429078,0.30320152019460994,0.40200747847557067,0.2947910043100516,0.25
571,0.03974227259556452,0.03876891837765773,0.055013183628519376,0.02245962015974025,0.03974227259556452,0.0,0.828638639052709,0.9043572763601939,0.9074928204218546,0.902102267742157,0.9866429487864177,0.0010397491278126836,0.28499037250876424,0.4080997864405314,0.3069098427891731,0.25
572,0.04243873065958421,0.04185758549720049,0.0536201195170482,0.02386477751036485,0.04243873065958421,0.0,0.7763235926628113,0.8677525381247203,0.884738024075826,0.855575845638911,0.98573317527771,0.001039766613394022,0.2783416596551736,0.4083518569668134,0.31330648213624956,0.25
573,0.043789163852731385,0.04271947251011928,0.0604970537746946,0.025093765386069816,0.043789163852731385,0.0,0.8073876917362213,0.8909307916959127,0.9002152025699616,0.8839871406555175,0.9847798983256022,0.0010397710526982944,0.29681734343369803,0.3878963897625605,0.31528627226750056,0.25
574,0.042420121965308984,0.0417993555466334,0.05447359861185153,0.022140746423974633,0.042420121965308984,0.0,0.79246806204319,0.8741604954004287,0.8783123036225636,0.8715896964073181,0.985723876953125,0.0010397709828491011,0.28863301252325374,0.39919287636876105,0.3121741118530432,0.25
575,0.04259874150156975,0.04156248886138201,0.05885159832735856,0.024218731699511407,0.04259874150156975,0.0,0.8003351738055547,0.8846201260884603,0.8965036590894063,0.8744144439697266,0.9853302637736002,0.0010397761672114334,0.302712881565094,0.3929419991870721,0.30434512173136075,0.25
576,0.04216596717014909,0.04133241567760706,0.05632203553492824,0.023051615874283015,0.04216596717014909,0.0,0.8253893196582794,0.9009197592735291,0.9082775771617889,0.8949841896692912,0.9858638604482015,0.001039780032200118,0.3164871816833814,0.3786129782597224,0.30489983782172203,0.25
577,0.044711561004320784,0.04405315226564805,0.05700257799277703,0.025175941145668426,0.044711561004320784,0.0,0.7804037630558014,0.8718863646189372,0.8883795281251271,0.8589018642902374,0.9842984676361084,0.0010397952826072772,0.3122543210784594,0.38067316835125287,0.30707250734170277,0.25
578,0.04050801806151867,0.03945108527938525,0.057512353360652926,0.02005269570897023,0.04050801806151867,0.0,0.7909367521603902,0.8793173849582672,0.8852511028448741,0.8760026236375172,0.986735486984253,0.0010398283911248049,0.32114150499304134,0.3596331852177779,0.3192253110309442,0.25
579,0.043343346441785495,0.04298660444716613,0.051929511750737824,0.025052110866333046,0.043343346441785495,0.0,0.783246174454689,0.8709425806999207,0.8950867931048075,0.8534650564193725,0.9849771340688069,0.0010398261326675614,0.3107397531469663,0.3846695378422737,0.3045907122393449,0.25,0.05434524780139327,0.726388942822814,0.8257168147712945,0.8246443275362253,0.8644718885421753,0.9846687570214272,0.0010398294543847442,0.2985582686960697,0.3953102730214596,0.30613145753741267,0.25
580,0.03994569318989913,0.03883995277186235,0.05680245303859313,0.022277012824391325,0.03994569318989913,0.0,0.81374005873998,0.8938633461793264,0.9012703180313111,0.8881990492343903,0.9867483774820963,0.0010398243088275195,0.30685154149929683,0.38757431755463284,0.3055741419394811,0.25
581,0.04303422812372446,0.04223837268849214,0.05678788609802723,0.023833163703481357,0.04303422812372446,0.0,0.7926792581876119,0.8785627901554107,0.8902858436107636,0.868354207277298,0.9860700130462646,0.0010398198151960968,0.30818239574631057,0.37813626751303675,0.3136813332637151,0.25
582,0.04620638160655896,0.0457886462410291,0.056264920222262545,0.024770384654402733,0.04620638160655896,0.0,0.773029484351476,0.8627324759960174,0.8797099153200786,0.8506093641122182,0.9839192867279053,0.0010398193805788954,0.2939021577437719,0.3841991474231084,0.32189870153864225,0.25
583,0.03790464798609416,0.03682547944287459,0.05443730155626933,0.02033664667978883,0.03790464798609416,0.0,0.7898471275965373,0.8668431580066681,0.8766468524932861,0.8585477411746979,0.9877292156219483,0.001039799271772305,0.29414484625061355,0.3943513127664725,0.31150383899609246,0.25
584,0.039590734988451004,0.03895113958666722,0.051544518458346525,0.020557442773133518,0.039590734988451004,0.0,0.7781024063626926,0.8630836764971416,0.8910308023293813,0.850256371498108,0.9871490160624187,0.0010398213829224308,0.30314931124448774,0.38090591753522557,0.3159447712202867,0.25
585,0.037341016655166946,0.036512524572511515,0.05116678134848674,0.01932013561017811,0.037341016655166946,0.0,0.8084987362225851,0.8901472508907318,0.9037474036216736,0.8788409928480784,0.9876575946807862,0.001039854056822757,0.3127361096441746,0.3878620704015096,0.2994018179674943,0.25
586,0.04335182647531231,0.042655389135082565,0.056568557706971966,0.0218246602298071,0.04335182647531231,0.0,0.786629522840182,0.873843624194463,0.8867193162441254,0.8646640459696452,0.985051965713501,0.0010398894237975279,0.3156822795669238,0.37478993584712345,0.30952778483430543,0.25
587,0.03658729971696933,0.03592990078032017,0.0481710276256005,0.01983537129126489,0.03658729971696933,0.0,0.7910224368174871,0.8703714137276014,0.8884621520837148,0.8586176497240862,0.9880437850952148,0.0010399005608633161,0.32863329524795215,0.3822416414817174,0.28912506202856697,0.25
588,0.044456559636940556,0.04356410726904869,0.059385115684320526,0.024902738537639378,0.044456559636940556,0.0,0.7903046290079753,0.8765312353769938,0.8897820472717285,0.867055223385493,0.9847402572631836,0.0010399365331977607,0.28838839158415797,0.403576185554266,0.30803542882204055,0.25
589,0.04477313216775656,0.04414364962528149,0.05722819771617651,0.023279656330123542,0.04477313216775656,0.0,0.7700353551656007,0.8558971740305423,0.8755282039443651,0.8417134001851082,0.9845264275868734,0.001039943293047448,0.2962948173284531,0.39167202164729437,0.3120331605275472,0.25,0.051120808185078206,0.7261459037661553,0.8244673654437065,0.8153066225349903,0.8758893892168998,0.9846576809883117,0.0010399342281743884,0.2978951595723629,0.3957403369247913,0.306364506483078,0.25
590,0.042091270163655284,0.04114549874017636,0.057652806490659715,0.02240489429483811,0.042091270163655284,0.0,0.8213172256946564,0.8991927087306977,0.9066196997960408,0.8930446942647298,0.9854690551757812,0.0010399367505063613,0.30089573139945663,0.3856988256176313,0.31340544919172925,0.25
591,0.03968869919578234,0.038806209340691566,0.053858099846790235,0.022723218596850833,0.03968869919578234,0.0,0.8144738694032033,0.894914714495341,0.9035039206345876,0.8880997002124786,0.9865606625874838,0.0010399424703791738,0.3140319034457207,0.36506863236427306,0.3208994676669439,0.25
592,0.03862783772250016,0.03778103012591601,0.052401449003567295,0.021639773932596047,0.03862783772250016,0.0,0.8117039322853088,0.8922132114569347,0.8974568645159403,0.889429529507955,0.9873006025950114,0.0010399491836627325,0.2973826967179775,0.3947430859009425,0.30787421589096386,0.25
593,0.042043202308317026,0.041661492300530276,0.05082809254527092,0.024080621358007193,0.042043202308317026,0.0,0.7842552150289218,0.869109704097112,0.8910529474417369,0.8555287023385366,0.9854340553283691,0.0010399597929790616,0.3084182195365429,0.38296806861956917,0.30861371507247287,0.25
594,0.04082168722525239,0.04024370318899552,0.052549290998528404,0.01992060838577648,0.04082168722525239,0.0,0.7801941692829132,0.8702041864395141,0.880451355377833,0.862769490480423,0.986014986038208,0.0010399701073765754,0.2922333225607872,0.40005709901452063,0.3077095781763395,0.25
595,0.038230562054862575,0.03740285777797302,0.05222237566486001,0.019510029799615344,0.038230562054862575,0.0,0.813194872935613,0.892507674296697,0.91039137840271,0.8776968201001485,0.9877206007639567,0.0010399642710884412,0.30295582860708237,0.39535193095604576,0.3016922414302826,0.25
596,0.04375707851722836,0.043436626469095546,0.05275105486313502,0.02220153226517141,0.04375707851722836,0.0,0.7990905751784643,0.8824751595656077,0.8923626184463501,0.8745006640752157,0.9847802797953288,0.0010399907904987534,0.3153229755659898,0.35789704918861387,0.3267799807091554,0.25
597,0.04123717633386453,0.04019311231871446,0.057514784298837184,0.023109683130557338,0.04123717633386453,0.0,0.8142014582951863,0.8946177879969279,0.8995501498381296,0.89127849539121,0.986039113998413,0.0010400293938194712,0.31108210037151973,0.37221595346927644,0.3167019511262576,0.25
598,0.03977037634079655,0.03876329623162746,0.055662890306363504,0.02151899132101486,0.03977037634079655,0.0,0.7871938616037368,0.8757808645566304,0.8791621645291646,0.8735536257425944,0.9864550590515136,0.001040046871639788,0.3005098265906175,0.3928168853123983,0.30667328735192617,0.25
599,0.040405572263588166,0.03938366164421213,0.05635502105899926,0.022593793997155696,0.040405572263588166,0.0,0.810105494384108,0.8875427061113818,0.8935017647414372,0.8836672614360678,0.9860142674939386,0.0010400611529897514,0.28226442236838667,0.40505332833734053,0.31268224222906704,0.25,0.05544698615558445,0.7205457892268896,0.8186975356191397,0.7967467965558171,0.8897424973547459,0.9841185435652733,0.0010400748578831553,0.29762620851397514,0.3949501566588879,0.3074236311018467,0.25
600,0.03978581205010414,0.03870677693436543,0.055985782854259016,0.023542555732031664,0.03978581205010414,0.0,0.8271119246880213,0.8991983234882355,0.9078085740407308,0.8945069571336111,0.9864961783091227,0.0010400866391137241,0.31127917195359867,0.3912857919931412,0.29743504029387396,0.25
601,0.03866643694539865,0.03753272021810214,0.05584827661514282,0.020956357258061567,0.03866643694539865,0.0,0.8100789507230123,0.8888046046098074,0.8990468104680379,0.880870791276296,0.9877574602762859,0.0010400656688337524,0.29635812615354856,0.3835017008086046,0.3201401688158512,0.25
602,0.0465003089979291,0.04601513290156921,0.05727185464153687,0.025247084939231477,0.0465003089979291,0.0,0.7899729430675506,0.8788155774275462,0.8931344866752624,0.8674666047096252,0.9829029401143392,0.0010400665846342842,0.3007804368933042,0.3860712471107642,0.3131483154992262,0.25
603,0.042041688971221444,0.04124812676260869,0.05564316405604283,0.02334614417826136,0.042041688971221444,0.0,0.7769470671812694,0.8691818873087566,0.8809081653753916,0.8594339927037556,0.9853183428446451,0.0010400897435223063,0.30036966564754647,0.3909653226534526,0.3086650123198827,0.25
604,0.0418094036479791,0.040824186305205026,0.05752531979233026,0.023280548738936584,0.0418094036479791,0.0,0.8018815577030182,0.8847065329551697,0.8994334777196248,0.8735137164592743,0.9857704957326253,0.0010400993671889106,0.2948214574406544,0.3617197934538126,0.34345874736706417,0.25
605,0.040671398118138316,0.039614749141037464,0.05736503694206476,0.021446093885848918,0.040671398118138316,0.0,0.7824200868606568,0.8700256208578746,0.8888817250728607,0.8556153804063797,0.9862021287282308,0.001040098366017143,0.2871789095302423,0.3844923570752144,0.3283287301659584,0.25
606,0.039837209445734816,0.03897752569367488,0.05399088912333051,0.021908314588169258,0.039837209445734816,0.0,0.7992792218923569,0.8818876971801122,0.8909846087296803,0.876883198817571,0.9865299383799235,0.0010400934998566905,0.2966470018029213,0.37938253208994865,0.32397046983242034,0.25
607,0.03418565960600972,0.033135719659427805,0.050124461327989894,0.01767781328720351,0.03418565960600972,0.0,0.8260230461756388,0.9016499141852061,0.9106109400590261,0.8955399294694265,0.9888738950093587,0.0010401078732684254,0.29830753554900485,0.3876783587038517,0.3140141012767951,0.25
608,0.04022375500450532,0.03948538675904274,0.0534180611371994,0.020673135373120505,0.04022375500450532,0.0,0.7974117736021678,0.8817300995190939,0.8982114454110464,0.8687913040320079,0.986307954788208,0.001040109076226751,0.3035625750819842,0.3993838757276535,0.2970535504321257,0.25
609,0.0417818752117455,0.04131195228546858,0.05198142820348342,0.02213027801675101,0.0417818752117455,0.0,0.7629841814438502,0.8534750789403915,0.8801303625106811,0.8355422243475914,0.9862569173177084,0.0010401194992785653,0.2871258320907752,0.39152373746037483,0.3213504359126091,0.25,0.05307293049991131,0.7254286363720894,0.8249474503099918,0.8216181065887213,0.8664056099951267,0.9846315652132034,0.0010401270119473338,0.2962935619056225,0.3925098843872547,0.3111965574324131,0.25
610,0.043269666160146394,0.042345156458516914,0.05840692389756441,0.024323635610441367,0.043269666160146394,0.0,0.8222029447555542,0.8988817592461904,0.9071195642153422,0.8928269068400065,0.9844980398813884,0.001040139429581662,0.2991706204911073,0.3959653879205386,0.30486399233341216,0.25
611,0.04257164094597101,0.042295742717881994,0.05099060529222091,0.021311278206606707,0.04257164094597101,0.0,0.8044760862986247,0.8868182182312012,0.9019256989161174,0.8745623250802358,0.9856529394785564,0.001040151808410883,0.316117945065101,0.38906240512927376,0.2948196494512472,0.25
612,0.03659463298196594,0.035784106515347955,0.049644376554836826,0.020869401500870785,0.03659463298196594,0.0,0.8357175489266714,0.9075998028119405,0.9123687744140625,0.9039615273475647,0.98821595509847,0.001040162518620491,0.31441339403390883,0.3910764902830124,0.29451012002925075,0.25
613,0.04118319672221939,0.040743381499002376,0.051289625962575275,0.020549240025381246,0.04118319672221939,0.0,0.8034572919209798,0.8858999013900757,0.8923290570576986,0.8812884430090586,0.9862815697987874,0.0010401701709876457,0.2995916433632374,0.3842177398502827,0.31619061852494873,0.25
614,0.04194624135270715,0.04135907304783662,0.05339613608084619,0.022569286342089375,0.04194624135270715,0.0,0.7997251570224762,0.8523710350195567,0.8604535162448883,0.8462325930595398,0.9854316393534343,0.00104017013994356,0.29901978249351185,0.38696158255139984,0.3140186366935571,0.25
615,0.03775682505220175,0.03727804229905208,0.04751623285313447,0.02026446694508195,0.03775682505220175,0.0,0.7781631022691726,0.8641673664251963,0.8967933833599091,0.8441230595111847,0.9872696399688721,0.001040181036417683,0.29785014813145,0.3845524437725544,0.3175974095861117,0.25
616,0.03889064347992341,0.03825723975896835,0.050406608854730924,0.021329981895784538,0.03889064347992341,0.0,0.7865578581889471,0.8753414988517761,0.8883118629455566,0.865823624531428,0.9872195402781169,0.0010401949907342593,0.28647640893856685,0.3919081057111422,0.32161548336346946,0.25
617,0.04490985550607244,0.044878102093935016,0.05056289757291476,0.023726664762943984,0.04490985550607244,0.0,0.7923379530509312,0.8793188472588856,0.8977545579274495,0.8646859486897787,0.9846655686696371,0.0010401973112796744,0.2840345181524754,0.3846777950723966,0.3312876828014851,0.25
618,0.044114365118245284,0.043607868067920205,0.05464762132614851,0.024773756895835202,0.044114365118245284,0.0,0.7761398250857989,0.8628973285357158,0.892275748650233,0.846664622426033,0.9846798102060954,0.0010401989022890727,0.29199527353048327,0.3913319081068039,0.31667282034953437,0.25
619,0.033438241388648746,0.03255764829615752,0.047205840113262336,0.01799458496583005,0.033438241388648746,0.0,0.8161438177029292,0.8944168011347453,0.8960478206475576,0.8952720204989115,0.9891160488128662,0.001040257653221488,0.2881735702355703,0.4057760308186213,0.3060504029194514,0.25,0.05370888807810843,0.7326175082474947,0.8286514017730952,0.8236595414578914,0.8726785853505135,0.9850910529494286,0.00104027078486979,0.29738645553588866,0.38882706463336947,0.3137864716351032,0.25
620,0.04332148699710767,0.04261806886643171,0.05586142449950179,0.024815590757255753,0.04332148699710767,0.0,0.7974097053209941,0.8842829823493957,0.8967179695765177,0.8745061059792837,0.9847611904144287,0.0010402640871082743,0.3125279977917671,0.3650288256506125,0.322443180407087,0.25
621,0.04004461361716191,0.039091700315475465,0.054598990082740786,0.024708263389766217,0.04004461361716191,0.0,0.8032411386569341,0.8872483988602956,0.8967679997285207,0.8798471510410308,0.985761817296346,0.0010402586388712127,0.3006898408134778,0.38990797052780785,0.3094021859268347,0.25
622,0.036884158042569955,0.035882981742421785,0.05195014579221606,0.02167317280545831,0.036884158042569955,0.0,0.7918898969888687,0.8770373771588008,0.8849625537792841,0.870390189687411,0.9877628485361735,0.001040250117269655,0.2880638559659322,0.39130755662918093,0.3206285826861858,0.25
623,0.03842630529155334,0.03715012576431036,0.056950360784928,0.021758194159095485,0.03842630529155334,0.0,0.8047941515843073,0.8865900834401449,0.9024247527122498,0.8759283949931462,0.9867855072021484,0.0010402474086731671,0.30287553891539576,0.3734949144224326,0.32362954517205555,0.25
624,0.033644565877815086,0.03277128462990125,0.047240513501067956,0.018558456748723983,0.033644565877815086,0.0,0.8159304281075795,0.896547257900238,0.9116675655047098,0.8847708384195964,0.9888853073120117,0.0010402465161556999,0.29691259587804475,0.3962905595699946,0.3067968485256036,0.25
625,0.042763549275696276,0.04203714784234762,0.055910605502625305,0.022863442761202654,0.042763549275696276,0.0,0.7691623051961263,0.8612395604451497,0.8805739680926005,0.8457922836144766,0.9850590387980144,0.0010402430081740022,0.2921929237743219,0.389072780807813,0.3187342944244544,0.25
626,0.04465829723825057,0.044065502285957334,0.056883898377418515,0.02243171852702896,0.04465829723825057,0.0,0.7893843094507853,0.8750841180483501,0.8999076942602794,0.8559854835271835,0.9848946889241537,0.0010402193448195854,0.3195364703734716,0.3781987975041072,0.3022647338608901,0.25
627,0.037620611612995465,0.03687937098244826,0.05038873590528965,0.0199039689420412,0.037620611612995465,0.0,0.775709734360377,0.8685031652450561,0.8879146834214529,0.8523074845472972,0.9872334798177084,0.0010402351773033539,0.30182305028041206,0.3916494878629843,0.3065274618566036,0.25
628,0.038704509784777956,0.03769580156852802,0.054231389549871285,0.021988905547186733,0.038704509784777956,0.0,0.8118111153443655,0.8932877202828725,0.9010416905085246,0.8868712226549784,0.986652421951294,0.0010402385921527942,0.30174389307697613,0.3876581226785978,0.3105979879697164,0.25
629,0.04270738962416847,0.04174300792316596,0.05762892408917348,0.02641848276058833,0.04270738962416847,0.0,0.7904774228731791,0.8789789617061615,0.8892772018909454,0.8714355985323589,0.985175085067749,0.0010402415879070758,0.2942485441764196,0.37948736399412153,0.3262640948096911,0.25,0.05269650539848954,0.7269917268306016,0.8238526068627834,0.806554413959384,0.8853289030492306,0.9847423315048218,0.0010402442421764135,0.2971067987382412,0.39224943444132804,0.31064376756548884,0.25
630,0.03985440128793319,0.03908395481606324,0.053041318679849306,0.02177686635404825,0.03985440128793319,0.0,0.782547577470541,0.862819867581129,0.885495991508166,0.853327431405584,0.9863368352254231,0.0010402494808658957,0.30568601315220195,0.39418683101733526,0.30012715434034665,0.25
631,0.037122771888971326,0.03593271505087614,0.054504926688969134,0.021146759934102494,0.037122771888971326,0.0,0.8122771839300792,0.892853464682897,0.8980297406514486,0.8905293206373851,0.9873416900634766,0.001040251242617766,0.2950823503235976,0.39269164179762206,0.3122260106106599,0.25
632,0.048791364890833695,0.048615450287858644,0.05593277756124735,0.028141933710624775,0.048791364890833695,0.0,0.7777974714835485,0.8679096947113673,0.885451058546702,0.8591633111238479,0.9825739542643229,0.0010402458409468332,0.2999801890303691,0.3808170944452286,0.3192027218639851,0.25
633,0.03782169135908286,0.03691410683095455,0.05198914806048075,0.021993192766482633,0.03782169135908286,0.0,0.7911453555027644,0.8798493564128875,0.900284985701243,0.8636195381482442,0.9867571194966634,0.0010402604239061475,0.30825293188293773,0.38659404441714285,0.30515302208562695,0.25
634,0.041658446999887626,0.040907420714696247,0.054773194777468844,0.022995666367933154,0.041658446999887626,0.0,0.7892487158377965,0.8691943854093551,0.882227772474289,0.8659328964849313,0.985553503036499,0.0010402728260184328,0.3033233565588792,0.3673680340250333,0.32930860817432406,0.25
635,0.034374580594400565,0.032919874880462885,0.05485632692774137,0.0179094171927621,0.034374580594400565,0.0,0.8390703608592351,0.9088560561339061,0.9110782484213511,0.9072895447413126,0.9884859879811605,0.0010402927097554009,0.30967520698904993,0.37665113310019177,0.31367365767558414,0.25
636,0.04242760247240464,0.04121391347919901,0.06077618297810356,0.02364931566019853,0.04242760247240464,0.0,0.8301554143428802,0.9046945532162984,0.9110009034474691,0.9001057704289754,0.9848686059316,0.0010402895277366042,0.3064301987489065,0.38926516274611156,0.3043046342829863,0.25
637,0.042213236230115095,0.04117672710369031,0.058609843564530216,0.023269772063940763,0.042213236230115095,0.0,0.7657255282004675,0.8568809221188227,0.8791593293348948,0.8437078952789306,0.9849170525868733,0.0010403054300695657,0.300523629784584,0.36633633052309356,0.33314004465937613,0.25
638,0.03246218909819921,0.03129499855761727,0.04936449791615208,0.01737657228174309,0.03246218909819921,0.0,0.804344485203425,0.8765799363454183,0.8808341205120087,0.8735293567180633,0.9893347263336182,0.0010403383678446213,0.3139707115789255,0.372323256979386,0.31370602796475094,0.25
639,0.042131891225775084,0.04130707693596681,0.05619309172034263,0.023003793011109035,0.042131891225775084,0.0,0.776518780986468,0.8698548277219137,0.882477205991745,0.85986168384552,0.985045607884725,0.0010403501878802975,0.3038048970202605,0.389327734708786,0.30686736553907396,0.25,0.051123830024152994,0.72784385047853,0.825641630962491,0.8137701269239187,0.8803317509591579,0.9848164707422257,0.001040352159179747,0.2944901816546917,0.38954322338104247,0.3159665957093239,0.25
