epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_temporal_encoder_enabled,train_ttf_enabled,train_ttf_patch_count,train_ttf_temporal_len,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_temporal_encoder_enabled,val_ttf_enabled,val_ttf_patch_count,val_ttf_temporal_len
784,2.0073409e-06,0.18288765,0.18288765,,,,,,,,,,,,,,,,,,,0.025466919,0.00015214633,0.18288765,,0.037094668,,0.13576903,0.05011978,,,0.82324948,0.89984738,0.8876636,0.91306448,0.98779372,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,1.9983542e-06,0.15096893,0.15096893,,,,,,,,,,,,,,,,,,,0.025466919,0.00015084363,0.15096893,,0.034378464,,0.10745526,0.045676053,,,0.84420568,0.91343187,0.90645882,0.92121757,0.98851099,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,1.9894028e-06,0.14527507,0.14527507,,,,,,,,,,,,,,,,,,,0.025463867,0.00015395798,0.14527507,,0.035581765,,0.10015998,0.047666595,,,0.84839809,0.9161283,0.91142172,0.92163618,0.988051,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,1.9804868e-06,0.16729697,0.16729697,,,,,,,,,,,,,,,,,,,0.025456746,0.00014351039,0.16729697,,0.037606958,,0.11997847,0.048557712,,,0.83288479,0.90541606,0.89674487,0.9151122,0.98742586,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1.9716062e-06,0.15725166,0.15725166,,,,,,,,,,,,,,,,,,,0.025466919,0.00014889538,0.15725166,,0.035669242,,0.11189949,0.04841467,,,0.84779007,0.91523972,0.90527265,0.92624726,0.98808488,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,1.9627611e-06,0.17406312,0.17406312,,,,,,,,,,,,,,,,,,,0.025466919,0.00014590721,0.17406312,,0.038474161,,0.12521114,0.0518891,,,0.8240637,0.90034059,0.8929281,0.9087158,0.98742832,1,1,1024,4,0.2570624,0.2570624,,,,,,,,,,,,,,,,,,,0.025463616,0.00011734133,0.2570624,,0.074361532,,0.16576279,0.084690426,,,0.75458425,0.84803411,0.85720234,0.86608854,0.98092155,1,1,1024,4
790,1.9539516e-06,0.14636625,0.14636625,,,,,,,,,,,,,,,,,,,0.025466919,0.00013714357,0.14636625,,0.033574782,,0.10367369,0.045588926,,,0.85145553,0.91752237,0.90937661,0.92654606,0.98889775,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,1.9451779e-06,0.15293756,0.15293756,,,,,,,,,,,,,,,,,,,0.025456746,0.00014347098,0.15293756,,0.036736434,,0.10657232,0.048144014,,,0.83968857,0.9106495,0.89920848,0.92335081,0.98799372,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1.9364399e-06,0.19007929,0.19007929,,,,,,,,,,,,,,,,,,,0.025448608,0.00014657714,0.19007929,,0.038540422,,0.14179035,0.04874258,,,0.81404837,0.89480519,0.8838286,0.90720967,0.98747485,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,1.9277378e-06,0.14434529,0.14434529,,,,,,,,,,,,,,,,,,,0.025456746,0.00014398642,0.14434529,,0.032979335,,0.10239141,0.044872751,,,0.84588147,0.91495277,0.90654756,0.92419684,0.98906209,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,1.9190717e-06,0.16494675,0.16494675,,,,,,,,,,,,,,,,,,,0.025470988,0.00014850658,0.16494675,,0.036833191,,0.11891729,0.045981376,,,0.83114794,0.90426006,0.89651107,0.91331211,0.98803649,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1.9104417e-06,0.13744519,0.13744519,,,,,,,,,,,,,,,,,,,0.025489299,0.00014702519,0.13744519,,0.032296029,,0.096256824,0.044461656,,,0.86172117,0.92442405,0.91605559,0.93376756,0.98903762,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1.9018478e-06,0.14870465,0.14870465,,,,,,,,,,,,,,,,,,,0.025509644,0.00014238392,0.14870465,,0.03429381,,0.10507119,0.046698259,,,0.84560091,0.91499735,0.91041079,0.92029407,0.98862749,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,1.8932901e-06,0.14799392,0.14799392,,,,,,,,,,,,,,,,,,,0.025512695,0.00014715656,0.14799392,,0.038490709,,0.099059822,0.052216934,,,0.85354049,0.91965729,0.91594478,0.92398655,0.98698853,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1.8847688e-06,0.14136957,0.14136957,,,,,,,,,,,,,,,,,,,0.025512695,0.00014206083,0.14136957,,0.033535249,,0.098685865,0.045742275,,,0.85129291,0.91823396,0.91115043,0.92611753,0.98881771,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,1.8762838e-06,0.16804648,0.16804648,,,,,,,,,,,,,,,,,,,0.025512695,0.00015019464,0.16804648,,0.03652931,,0.12197516,0.047710049,,,0.8313125,0.90521246,0.89673266,0.91477757,0.98834228,1,1,1024,4,0.29377859,0.29377859,,,,,,,,,,,,,,,,,,,0.025512666,0.00011876026,0.29377859,,0.085117758,,0.18869145,0.099846916,,,0.72352456,0.82677178,0.88626447,0.80411677,0.9765504,1,1,1024,4
800,1.8678354e-06,0.17211606,0.17211606,,,,,,,,,,,,,,,,,,,0.025518799,0.00013784176,0.17211606,,0.03870136,,0.12296312,0.052257879,,,0.8260663,0.90185848,0.89488721,0.90983184,0.98720924,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,1.8594235e-06,0.15939777,0.15939777,,,,,,,,,,,,,,,,,,,0.025517782,0.00015389742,0.15939777,,0.038549898,,0.11068967,0.050790988,,,0.84266466,0.91206741,0.90486175,0.92053799,0.986889,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,1.8510483e-06,0.15781581,0.15781581,,,,,,,,,,,,,,,,,,,0.025541178,0.00015198358,0.15781581,,0.037088706,,0.11084591,0.049405953,,,0.83391598,0.90745127,0.9010374,0.91475588,0.98799628,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,1.8427099e-06,0.15232239,0.15232239,,,,,,,,,,,,,,,,,,,0.025542196,0.00014562959,0.15232239,,0.035166127,,0.10741166,0.048723008,,,0.84043851,0.91089961,0.90308408,0.91945907,0.98843299,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1.8344082e-06,0.14171092,0.14171092,,,,,,,,,,,,,,,,,,,0.025550334,0.00014921014,0.14171092,,0.032634649,,0.099850134,0.046130681,,,0.85051808,0.91766982,0.91080618,0.92512698,0.98922426,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,1.8261435e-06,0.14512288,0.14512288,,,,,,,,,,,,,,,,,,,0.025567627,0.00014792769,0.14512288,,0.033417633,,0.10266361,0.045208167,,,0.84557937,0.9149528,0.90721247,0.92356398,0.98917806,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,1.8179158e-06,0.17348046,0.17348046,,,,,,,,,,,,,,,,,,,0.025558472,0.00014696107,0.17348046,,0.036172124,,0.12743282,0.049377588,,,0.83212653,0.90556034,0.89609754,0.91684755,0.98822072,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,1.8097251e-06,0.15766135,0.15766135,,,,,,,,,,,,,,,,,,,0.025561523,0.00015086878,0.15766135,,0.033613346,,0.11500689,0.045205579,,,0.83314185,0.90566204,0.89799743,0.91486195,0.98913178,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,1.8015716e-06,0.17311801,0.17311801,,,,,,,,,,,,,,,,,,,0.02557373,0.00016235979,0.17311801,,0.029328518,,0.13552675,0.041313731,,,0.82706135,0.89720834,0.89052671,0.9069149,0.99039574,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,1.7934554e-06,0.16645123,0.16645123,,,,,,,,,,,,,,,,,,,0.025583903,0.00014654386,0.16645123,,0.035938596,,0.12105017,0.047312283,,,0.82582938,0.90208376,0.89209907,0.9128714,0.98838282,1,1,1024,4,0.27602605,0.27602605,,,,,,,,,,,,,,,,,,,0.025586259,0.0001204299,0.27602605,,0.083438449,,0.1746366,0.089755046,,,0.73905922,0.83766991,0.88104751,0.82485325,0.97885612,1,1,1024,4
810,1.7853765e-06,0.16084227,0.16084227,,,,,,,,,,,,,,,,,,,0.025597127,0.00014724615,0.16084227,,0.032847117,,0.11920093,0.043971106,,,0.83602404,0.90678841,0.89837517,0.91614815,0.98968112,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,1.7773349e-06,0.13440098,0.13440098,,,,,,,,,,,,,,,,,,,0.025617472,0.00015254763,0.13440098,,0.032796844,,0.092933951,0.043350941,,,0.86077778,0.92418169,0.92159487,0.92729899,0.98952382,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,1.7693309e-06,0.16653064,0.16653064,,,,,,,,,,,,,,,,,,,0.025619507,0.00014807708,0.16653064,,0.040907226,,0.1149787,0.05322356,,,0.83797336,0.90869961,0.89773542,0.92127704,0.9862968,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,1.7613645e-06,0.17241619,0.17241619,,,,,,,,,,,,,,,,,,,0.025624593,0.00014855403,0.17241619,,0.038636933,,0.12356685,0.051062005,,,0.82951818,0.90458817,0.89222756,0.91816132,0.98713641,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,1.7534357e-06,0.17192924,0.17192924,,,,,,,,,,,,,,,,,,,0.025634766,0.00015533415,0.17192924,,0.033909531,,0.12908563,0.044670402,,,0.83551798,0.90715115,0.89598562,0.91990551,0.98900553,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,1.7455446e-06,0.18977164,0.18977164,,,,,,,,,,,,,,,,,,,0.025634766,0.00015063679,0.18977164,,0.041005035,,0.13814762,0.053094921,,,0.8159984,0.89454663,0.88755539,0.90249228,0.98708801,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,1.7376913e-06,0.14754193,0.14754193,,,,,,,,,,,,,,,,,,,0.02562561,0.00015068195,0.14754193,,0.034380642,,0.10392153,0.046198778,,,0.84880361,0.91590362,0.91085722,0.9215149,0.98887185,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,1.7298759e-06,0.15264996,0.15264996,,,,,,,,,,,,,,,,,,,0.025634766,0.00015246551,0.15264996,,0.035978627,,0.10663541,0.050179602,,,0.84250557,0.91266388,0.9052313,0.92071898,0.9879161,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,1.7220985e-06,0.16392864,0.16392864,,,,,,,,,,,,,,,,,,,0.025639852,0.00015243449,0.16392864,,0.038748472,,0.11467268,0.05253741,,,0.82797109,0.90342844,0.90013948,0.90754209,0.98695421,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1.7143591e-06,0.17387192,0.17387192,,,,,,,,,,,,,,,,,,,0.025650024,0.00015175621,0.17387192,,0.039549947,,0.12408807,0.051169514,,,0.82041976,0.89876303,0.89019345,0.90814669,0.98690774,1,1,1024,4,0.26369642,0.26369642,,,,,,,,,,,,,,,,,,,0.025656536,0.00012149956,0.26369642,,0.082740982,,0.16345528,0.087500814,,,0.75349,0.84729841,0.85098194,0.87082535,0.98059228,1,1,1024,4
820,1.7066578e-06,0.15617082,0.15617082,,,,,,,,,,,,,,,,,,,0.025654093,0.00014896095,0.15617082,,0.036989724,,0.10906297,0.050590607,,,0.83964765,0.91111141,0.90023235,0.92273703,0.98784058,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,1.6989948e-06,0.1649476,0.1649476,,,,,,,,,,,,,,,,,,,0.025665283,0.00015881005,0.1649476,,0.034208621,,0.12154985,0.045945618,,,0.82936038,0.90469811,0.89765036,0.91219281,0.98868047,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,1.69137e-06,0.16118407,0.16118407,,,,,,,,,,,,,,,,,,,0.025662231,0.00014673637,0.16118407,,0.037271341,,0.11381208,0.050503265,,,0.83427331,0.90706583,0.89621306,0.91869639,0.9877464,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,1.6837836e-06,0.15099265,0.15099265,,,,,,,,,,,,,,,,,,,0.025643921,0.00014549157,0.15099265,,0.035715708,,0.10521477,0.050310852,,,0.84565404,0.91463654,0.91020451,0.91928391,0.98820593,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,1.6762356e-06,0.15717463,0.15717463,,,,,,,,,,,,,,,,,,,0.025639852,0.00014825348,0.15717463,,0.035571457,,0.11217444,0.047143681,,,0.83705739,0.90908795,0.89981577,0.91942696,0.988159,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,1.6687261e-06,0.16763894,0.16763894,,,,,,,,,,,,,,,,,,,0.025658162,0.00015224601,0.16763894,,0.036706956,,0.1210504,0.049407932,,,0.83435815,0.90754522,0.89847833,0.91791228,0.9876622,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1.6612552e-06,0.14476224,0.14476224,,,,,,,,,,,,,,,,,,,0.025669352,0.00015909104,0.14476224,,0.033693017,,0.10217025,0.044494846,,,0.84203888,0.91261763,0.90433065,0.92159266,0.98898604,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,1.6538229e-06,0.15778742,0.15778742,,,,,,,,,,,,,,,,,,,0.025674438,0.00015283227,0.15778742,,0.035914856,,0.11220146,0.048355496,,,0.84137758,0.91152328,0.90428907,0.91955462,0.9882635,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,1.6464294e-06,0.17659137,0.17659137,,,,,,,,,,,,,,,,,,,0.025669352,0.00015106582,0.17659137,,0.039966487,,0.12602035,0.053022635,,,0.81771396,0.89597862,0.88874266,0.90427892,0.98682917,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,1.6390746e-06,0.17503752,0.17503752,,,,,,,,,,,,,,,,,,,0.025680542,0.00014961986,0.17503752,,0.035548198,,0.13018435,0.046524831,,,0.82375521,0.90094702,0.88621206,0.91716897,0.98854311,1,1,1024,4,0.2743507,0.2743507,,,,,,,,,,,,,,,,,,,0.025686225,0.00012074811,0.2743507,,0.085238205,,0.17083838,0.091370581,,,0.74397154,0.84060407,0.86922469,0.84263281,0.97940749,1,1,1024,4
830,1.6317588e-06,0.188128,0.188128,,,,,,,,,,,,,,,,,,,0.025692749,0.00014868843,0.188128,,0.037807495,,0.14034744,0.049865333,,,0.8165531,0.89514507,0.88598113,0.90566867,0.98760226,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,1.6244819e-06,0.16315302,0.16315302,,,,,,,,,,,,,,,,,,,0.025695801,0.0001515429,0.16315302,,0.039853364,,0.1128418,0.052289295,,,0.82742277,0.90386306,0.89752578,0.9113146,0.98642379,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,1.617244e-06,0.15519914,0.15519914,,,,,,,,,,,,,,,,,,,0.025703939,0.00014812943,0.15519914,,0.035623657,,0.10993787,0.048188048,,,0.83942028,0.90941957,0.9060996,0.91375665,0.98863466,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,1.6100453e-06,0.14196686,0.14196686,,,,,,,,,,,,,,,,,,,0.02571106,0.00015579568,0.14196686,,0.027262757,,0.10729951,0.037022921,,,0.85275912,0.9186353,0.90836077,0.92982676,0.99102409,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1.6028857e-06,0.16746967,0.16746967,,,,,,,,,,,,,,,,,,,0.02571106,0.00015152138,0.16746967,,0.031774547,,0.12689022,0.044024523,,,0.84166735,0.91073021,0.89981956,0.92314801,0.98968878,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,1.5957653e-06,0.1602745,0.1602745,,,,,,,,,,,,,,,,,,,0.02571818,0.00015136132,0.1602745,,0.03991962,,0.10970876,0.053230608,,,0.84495901,0.91322203,0.90632915,0.92091267,0.98696015,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,1.5886843e-06,0.16352957,0.16352957,,,,,,,,,,,,,,,,,,,0.025744629,0.00015306545,0.16352957,,0.035766863,,0.11817837,0.047921645,,,0.82842951,0.9031412,0.89195959,0.91592928,0.9878087,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,1.5816427e-06,0.15817633,0.15817633,,,,,,,,,,,,,,,,,,,0.025763957,0.00015127346,0.15817633,,0.033169268,,0.11619988,0.044035933,,,0.84645879,0.91384284,0.9070951,0.9212668,0.98927646,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,1.5746405e-06,0.15248466,0.15248466,,,,,,,,,,,,,,,,,,,0.025775146,0.00014624794,0.15248466,,0.035426018,,0.10736819,0.048452231,,,0.84556115,0.9137381,0.9047732,0.92363403,0.98815593,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,1.5676778e-06,0.14656648,0.14656648,,,,,,,,,,,,,,,,,,,0.025780233,0.00014714774,0.14656648,,0.032541241,,0.10502437,0.04500432,,,0.85400197,0.91925039,0.91700442,0.9221928,0.98922558,1,1,1024,4,0.30753773,0.30753773,,,,,,,,,,,,,,,,,,,0.025773695,0.00012315702,0.30753773,,0.096557297,,0.19024209,0.10369173,,,0.7183878,0.82237761,0.88166664,0.80359809,0.97580378,1,1,1024,4
840,1.5607547e-06,0.17604634,0.17604634,,,,,,,,,,,,,,,,,,,0.025772095,0.00014937572,0.17604634,,0.033827772,,0.13315118,0.045336967,,,0.82179344,0.89925007,0.88948128,0.90995214,0.98929858,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,1.5538713e-06,0.16034648,0.16034648,,,,,,,,,,,,,,,,,,,0.025774129,0.00014813066,0.16034648,,0.037959058,,0.11213673,0.051253473,,,0.83269393,0.90685199,0.89892659,0.91569605,0.9874511,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,1.5470277e-06,0.14636723,0.14636723,,,,,,,,,,,,,,,,,,,0.025787354,0.00014919256,0.14636723,,0.034747088,,0.10203547,0.047923384,,,0.85456896,0.91993427,0.91300496,0.92744481,0.98868441,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,1.5402238e-06,0.1579286,0.1579286,,,,,,,,,,,,,,,,,,,0.025797526,0.00014943743,0.1579286,,0.036258927,,0.11211466,0.047775044,,,0.83386561,0.90717381,0.89963949,0.91554229,0.9881119,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,1.5334599e-06,0.14398416,0.14398416,,,,,,,,,,,,,,,,,,,0.025815837,0.00015793263,0.14398416,,0.029747761,,0.1060886,0.040738986,,,0.84880082,0.91650508,0.91138846,0.92244499,0.9902992,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,1.5267358e-06,0.17100015,0.17100015,,,,,,,,,,,,,,,,,,,0.025829061,0.00016003997,0.17100015,,0.036585619,,0.1249794,0.047175609,,,0.82253734,0.8994839,0.88904715,0.91088343,0.98791272,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,1.5200518e-06,0.14830457,0.14830457,,,,,,,,,,,,,,,,,,,0.02583313,0.00016344092,0.14830457,,0.033427759,,0.10564152,0.046176438,,,0.84749476,0.91534087,0.90862688,0.92282866,0.98913278,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,1.5134079e-06,0.15856916,0.15856916,,,,,,,,,,,,,,,,,,,0.025836182,0.00015264291,0.15856916,,0.039499266,,0.10853687,0.052665112,,,0.83840957,0.90997041,0.90064476,0.92027397,0.98655841,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,1.5068041e-06,0.16428112,0.16428112,,,,,,,,,,,,,,,,,,,0.025847371,0.00015364695,0.16428112,,0.034804815,,0.12028081,0.045977453,,,0.82812118,0.90345234,0.89674337,0.91185724,0.98861241,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,1.5002405e-06,0.1545395,0.1545395,,,,,,,,,,,,,,,,,,,0.02583313,0.00015111961,0.1545395,,0.036099635,,0.10875392,0.048429733,,,0.83747542,0.9092137,0.89976792,0.91947104,0.98800339,1,1,1024,4,0.25714385,0.25714385,,,,,,,,,,,,,,,,,,,0.025835758,0.00012342782,0.25714385,,0.071299117,,0.16867574,0.085844969,,,0.75562516,0.8480548,0.82766018,0.8967377,0.98138094,1,1,1024,4
850,1.4937172e-06,0.16969753,0.16969753,,,,,,,,,,,,,,,,,,,0.025843302,0.00015334561,0.16969753,,0.038144509,,0.12176138,0.048958206,,,0.82353751,0.9002533,0.89366947,0.90778032,0.98738413,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,1.4872342e-06,0.1724716,0.1724716,,,,,,,,,,,,,,,,,,,0.025839233,0.00015289405,0.1724716,,0.035077161,,0.12733867,0.050278878,,,0.81992432,0.89788326,0.88535847,0.91204637,0.98861454,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,1.4807916e-06,0.16914861,0.16914861,,,,,,,,,,,,,,,,,,,0.02584432,0.000155309,0.16914861,,0.039152286,,0.12002362,0.049863539,,,0.8223241,0.89814463,0.88991644,0.90740005,0.98747107,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,1.4743896e-06,0.17470457,0.17470457,,,,,,,,,,,,,,,,,,,0.025850423,0.00016570399,0.17470457,,0.040834688,,0.12307504,0.053974215,,,0.82380534,0.90009185,0.8912818,0.90993699,0.98604274,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1.468028e-06,0.16891569,0.16891569,,,,,,,,,,,,,,,,,,,0.025848389,0.00015116662,0.16891569,,0.039696645,,0.11879957,0.052097346,,,0.83563146,0.90732253,0.90555628,0.90993196,0.98680867,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,1.4617071e-06,0.17891167,0.17891167,,,,,,,,,,,,,,,,,,,0.025848389,0.0001547871,0.17891167,,0.035981836,,0.13354856,0.046906355,,,0.82789046,0.9024395,0.89288979,0.91303438,0.98819284,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,1.4554268e-06,0.17531803,0.17531803,,,,,,,,,,,,,,,,,,,0.025858561,0.00016438358,0.17531803,,0.034808974,,0.13148147,0.045137942,,,0.82571684,0.90192158,0.89104441,0.91459282,0.98846975,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,1.4491872e-06,0.14805529,0.14805529,,,,,,,,,,,,,,,,,,,0.025846354,0.00015049117,0.14805529,,0.034224378,,0.10415445,0.048382287,,,0.84411018,0.91389346,0.90627169,0.92207827,0.98867156,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1.4429885e-06,0.16849158,0.16849158,,,,,,,,,,,,,,,,,,,0.02583313,0.00014139733,0.16849158,,0.039039124,,0.11952869,0.049618795,,,0.82390856,0.90083526,0.88645079,0.91656581,0.98716236,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,1.4368306e-06,0.1656104,0.1656104,,,,,,,,,,,,,,,,,,,0.025842285,0.0001525957,0.1656104,,0.039899969,,0.11517396,0.052682348,,,0.82962803,0.90472547,0.89413346,0.91617821,0.98659699,1,1,1024,4,0.25180724,0.25180724,,,,,,,,,,,,,,,,,,,0.025843114,0.00012158262,0.25180724,,0.072496451,,0.16237131,0.084697361,,,0.75848245,0.851066,0.85265067,0.87379886,0.98162088,1,1,1024,4
860,1.4307136e-06,0.14719507,0.14719507,,,,,,,,,,,,,,,,,,,0.025846354,0.00014825905,0.14719507,,0.035104409,,0.10267629,0.047071887,,,0.8463083,0.91439398,0.90541781,0.92438083,0.98835311,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,1.4246376e-06,0.15507784,0.15507784,,,,,,,,,,,,,,,,,,,0.025847371,0.0001543366,0.15507784,,0.032878999,,0.11327407,0.044623853,,,0.83105255,0.90544492,0.89782532,0.91375639,0.98940524,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
