epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_bce_loss,train_dice_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_local_attention_entropy,train_local_attention_max,train_local_candidate_count,train_local_delta_ratio,train_local_neighborhood_disabled,train_local_per_layer,train_local_spatial_radius,train_local_temporal_radius,train_relay_absorb_attention_max,train_relay_attention_entropy,train_relay_delta_ratio,train_relay_inject_attention_max,train_relay_token_norm,train_temporal_output_std,train_temporal_relay_disabled,val_loss,val_main_loss,val_aux_loss,val_aux_boundary128_loss,val_bce_loss,val_dice_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_local_attention_entropy,val_local_attention_max,val_local_candidate_count,val_local_delta_ratio,val_local_neighborhood_disabled,val_local_per_layer,val_local_spatial_radius,val_local_temporal_radius,val_relay_absorb_attention_max,val_relay_attention_entropy,val_relay_delta_ratio,val_relay_inject_attention_max,val_relay_token_norm,val_temporal_output_std,val_temporal_relay_disabled
1463,3.7625161e-06,0.1758412,0.12696913,0.048872071,0.048872071,0.032924697,0.094044431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85396603,0.91900177,0.91486388,0.92337327,0.99014007,2.8408764,0.66878807,27,0.35631203,0,1,1,1,0.21782085,1.9031491,0.60197064,1,39.223939,0.95104082,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,3.7510798e-06,0.18950827,0.13997601,0.049532259,0.049532259,0.037803165,0.10217285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84072428,0.91203494,0.91181629,0.91338586,0.98789932,2.8356151,0.70782437,27,0.35923509,0,1,1,1,0.20995097,1.9008012,0.58746996,1,40.508238,0.9515378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,3.7396596e-06,0.14621703,0.11144685,0.034770188,0.034770188,0.024635817,0.08681103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86612666,0.92761108,0.92635574,0.9293882,0.99214563,2.8421775,0.659917,27,0.36258953,0,1,1,1,0.23444253,1.8879936,0.61523379,1,40.076368,0.95075353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,3.7282555e-06,0.14667473,0.11422053,0.032454197,0.032454197,0.025178905,0.08904163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8579218,0.92232039,0.92555047,0.92037734,0.99249333,2.855096,0.60201088,27,0.35597194,0,1,1,1,0.27479516,1.8881006,0.61266596,1,39.873697,0.95050888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,3.7168675e-06,0.15257964,0.11643163,0.036148013,0.036148013,0.026291548,0.09014008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86175166,0.92398632,0.91241765,0.93629394,0.99154999,2.8443973,0.61834968,27,0.3579327,0,1,1,1,0.23011264,1.8858731,0.60004047,1,40.247477,0.95103145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,3.7054956e-06,0.17675209,0.13105555,0.045696537,0.045696537,0.035186727,0.095868826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85067579,0.9170663,0.91176495,0.92332917,0.9886377,2.8465995,0.66041767,27,0.35958678,0,1,1,1,0.21098657,1.8829226,0.57316998,1,40.211053,0.9511779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,3.6941399e-06,0.14629751,0.10933534,0.03696217,0.03696217,0.027051141,0.0822842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87393267,0.93027687,0.92283609,0.93884948,0.99100957,2.8378381,0.63621621,27,0.36049423,0,1,1,1,0.21894591,1.8919984,0.58694917,1,40.554924,0.95150596,0,0.39099049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72711362,0.83091573,0.84136503,0.83696834,0.97690561,2.8501931,0.68534786,27,0.34333675,0,1,1,1,0.22674643,1.9226564,0.56890646,1,76.634604,0.95122933,0
1470,3.6828005e-06,0.1958868,0.14979867,0.046088128,0.046088128,0.036285235,0.11351343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82671267,0.90136899,0.8937119,0.91005427,0.98808482,2.8409666,0.64656799,27,0.35922314,0,1,1,1,0.22116385,1.8921613,0.59023877,1,39.762136,0.95110463,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,3.6714772e-06,0.15341775,0.11338591,0.040031842,0.040031842,0.029279071,0.084106835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87066295,0.93004924,0.92525794,0.93521779,0.98993281,2.8424742,0.62819873,27,0.36315183,0,1,1,1,0.19513851,1.8987181,0.57897279,1,40.084361,0.95135691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,3.6601703e-06,0.15938985,0.11725064,0.042139203,0.042139203,0.030384102,0.086866542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86447106,0.92591664,0.9184615,0.93400166,0.98995743,2.8391076,0.67878385,27,0.3507542,0,1,1,1,0.20646954,1.9166351,0.58641698,1,39.661492,0.95158013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,3.6488796e-06,0.18527152,0.13625056,0.049020965,0.049020965,0.038226555,0.098024003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84713221,0.9157865,0.90469301,0.92796671,0.98696233,2.8328863,0.67055827,27,0.3637122,0,1,1,1,0.19634945,1.8941548,0.5974791,1,40.802962,0.95122843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,3.6376052e-06,0.15467613,0.11766047,0.037015665,0.037015665,0.027184836,0.090475631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86235686,0.92343132,0.91632823,0.93189759,0.99097163,2.8385946,0.62873525,27,0.36539463,0,1,1,1,0.24477154,1.9115585,0.61386705,1,39.850818,0.95128275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,3.6263472e-06,0.1450281,0.10680148,0.038226622,0.038226622,0.027304347,0.079497135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87837073,0.93371963,0.93269109,0.93516546,0.99122863,2.8407815,0.66666904,27,0.36084691,0,1,1,1,0.22380512,1.8927532,0.59100674,1,40.048239,0.95113937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,3.6151056e-06,0.20062992,0.16007798,0.040551932,0.040551932,0.034161747,0.12591624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81462235,0.8899872,0.88391455,0.89835624,0.98960526,2.8481576,0.62335737,27,0.35396443,0,1,1,1,0.20841873,1.8957607,0.61122245,1,40.358276,0.95069261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,3.6038804e-06,0.18191664,0.1380712,0.043845439,0.043845439,0.03426743,0.10380377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84137915,0.91164455,0.91083182,0.91349171,0.98826472,2.838214,0.64427181,27,0.36322694,0,1,1,1,0.17684471,1.892214,0.58000331,1,39.829164,0.9514343,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,3.5926716e-06,0.15305059,0.11468926,0.038361324,0.038361324,0.028471153,0.086218111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86805665,0.92820046,0.92058449,0.93656476,0.99060338,2.829395,0.66801422,27,0.35887536,0,1,1,1,0.20096185,1.9116766,0.59797336,0.99999999,39.296539,0.95180773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,3.5814792e-06,0.16344286,0.12286329,0.040579567,0.040579567,0.030988761,0.091874532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85908078,0.92174214,0.91916746,0.92540071,0.98986744,2.8473349,0.6544743,27,0.35546099,0,1,1,1,0.20016081,1.8798913,0.58737431,1,40.361065,0.95126326,0,0.3953872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72494088,0.82934625,0.84476255,0.82970621,0.97684593,2.8497593,0.68532741,27,0.3435785,0,1,1,1,0.22825124,1.9225084,0.56862071,1,76.495114,0.95117027,0
1480,3.5703034e-06,0.16094951,0.11628399,0.044665516,0.044665516,0.030756471,0.085527523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86746134,0.92780365,0.92590316,0.9302311,0.99021851,2.8366029,0.66636942,27,0.35707712,0,1,1,1,0.21478224,1.8862664,0.59159576,1,39.963284,0.95157724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,3.559144e-06,0.16722364,0.12684652,0.040377126,0.040377126,0.033706671,0.093139847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85817471,0.92014161,0.90961632,0.93200703,0.98890671,2.8443387,0.651216,27,0.35867002,0,1,1,1,0.21351842,1.880348,0.60551877,1,39.924308,0.95094992,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,3.5480012e-06,0.16951924,0.12377522,0.045744015,0.045744015,0.033132365,0.090642858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86124008,0.9231141,0.91886967,0.92787058,0.98837016,2.8392151,0.64706213,27,0.35067679,0,1,1,1,0.17816145,1.9208851,0.57537078,1,38.571006,0.95161573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,3.536875e-06,0.15110357,0.11370472,0.037398846,0.037398846,0.024714557,0.088990168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86326562,0.92218102,0.91634884,0.92996335,0.99163997,2.834543,0.63911441,27,0.36022044,0,1,1,1,0.22734242,1.9063693,0.62231125,1,40.248683,0.95119377,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,3.5257654e-06,0.17877093,0.13386639,0.044904532,0.044904532,0.033753801,0.10011259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84464174,0.91379904,0.90349602,0.92508369,0.98878927,2.8485915,0.67353062,27,0.35140833,0,1,1,1,0.18676776,1.8809404,0.59221867,1,39.862419,0.95078966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,3.5146724e-06,0.14588498,0.10806304,0.037821935,0.037821935,0.027657949,0.080405096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87410457,0.93204454,0.92723619,0.9372311,0.99103018,2.8469258,0.6318567,27,0.36100026,0,1,1,1,0.18588515,1.872697,0.59446605,1,41.07336,0.95109171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,3.503596e-06,0.17413094,0.13222997,0.041900972,0.041900972,0.030886247,0.10134372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84533087,0.91268224,0.90697561,0.91987841,0.98953002,2.849583,0.63296745,27,0.3490707,0,1,1,1,0.21513584,1.9015971,0.58284149,1,39.493614,0.9508464,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,3.4925364e-06,0.19125551,0.14738479,0.043870721,0.043870721,0.034272479,0.11311231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82704142,0.90291299,0.89770895,0.91053991,0.98868266,2.8457298,0.63251995,27,0.36066169,0,1,1,1,0.20309041,1.8705491,0.57999114,1,41.260783,0.9510328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,3.4814934e-06,0.17649243,0.13130211,0.04519032,0.04519032,0.034765926,0.096536187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84841606,0.91637332,0.91780082,0.91574357,0.98899435,2.8443962,0.66918197,27,0.36064558,0,1,1,1,0.22338368,1.8875682,0.59346151,1,40.500291,0.95104252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,3.4704672e-06,0.17787262,0.13679904,0.041073588,0.041073588,0.032719229,0.10407981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8387871,0.9089051,0.91464235,0.90481123,0.99020778,2.8494833,0.61474046,27,0.36141027,0,1,1,1,0.23186587,1.8946126,0.61422412,1,40.119301,0.95079037,0,0.39440212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72635356,0.83082294,0.84280344,0.83363577,0.97689342,2.8501697,0.68986753,27,0.34503711,0,1,1,1,0.22801872,1.9222254,0.57087854,1,76.453766,0.95111026,0
1490,3.4594577e-06,0.18517417,0.14626695,0.038907218,0.038907218,0.029401801,0.11686515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84564895,0.91390937,0.91166501,0.91715627,0.99004669,2.8482043,0.63878601,27,0.35869813,0,1,1,1,0.25353071,1.8741707,0.61255212,1,40.403504,0.9507619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,3.448465e-06,0.13079852,0.097214411,0.033584105,0.033584105,0.023622021,0.073592389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88473156,0.93784006,0.93948842,0.93661691,0.99222224,2.8358257,0.65093606,27,0.3634657,0,1,1,1,0.19160643,1.8744936,0.5981663,1,40.170892,0.9512007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,3.4374891e-06,0.14274229,0.10795827,0.03478402,0.03478402,0.02569515,0.08226312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87123147,0.93051102,0.92009607,0.9415509,0.99168523,2.8476441,0.65013018,27,0.3620215,0,1,1,1,0.24637484,1.8788418,0.60931461,1,40.207251,0.95070527,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,3.4265301e-06,0.13277509,0.10231546,0.030459633,0.030459633,0.022838966,0.079476492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.874947,0.93226185,0.93149189,0.9334848,0.99298462,2.8438544,0.65427207,27,0.36078362,0,1,1,1,0.20577119,1.8832188,0.60926289,1,39.423286,0.95057895,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,3.415588e-06,0.12309839,0.09221798,0.030880412,0.030880412,0.023251126,0.068966854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89262816,0.94259846,0.93996225,0.94578214,0.99247898,2.8393072,0.64396934,27,0.37250442,0,1,1,1,0.19070159,1.8946381,0.5949001,1,39.937068,0.9511375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,3.4046627e-06,0.15231705,0.11243047,0.039886581,0.039886581,0.029341139,0.083089336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87229646,0.93064993,0.92896458,0.93267855,0.99029491,2.8372648,0.66698691,27,0.3576581,0,1,1,1,0.23319454,1.883959,0.58841992,1,39.823367,0.95136964,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,3.3937544e-06,0.12786918,0.089341779,0.038527407,0.038527407,0.027165027,0.062176752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9050635,0.94962854,0.94349946,0.95651304,0.99044602,2.8374636,0.6568826,27,0.36666661,0,1,1,1,0.18891866,1.909076,0.5820537,1,39.629491,0.95149158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,3.382863e-06,0.13666066,0.10418662,0.032474033,0.032474033,0.024777703,0.07940892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87937591,0.93483105,0.93673708,0.93373461,0.9920288,2.8526337,0.64307481,27,0.36137045,0,1,1,1,0.2788389,1.9000852,0.62559729,1,40.050744,0.95061433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,3.3719886e-06,0.1858744,0.14158064,0.044293764,0.044293764,0.035931958,0.10564868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83748211,0.90765781,0.89949761,0.91623946,0.98831396,2.8530652,0.6588526,27,0.35723077,0,1,1,1,0.21745756,1.8874975,0.58335783,1,39.572195,0.95085742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,3.3611312e-06,0.19912156,0.16287511,0.036246444,0.036246444,0.026639697,0.13623542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84059826,0.90748678,0.89137215,0.93050919,0.9914245,2.8472737,0.67255667,27,0.35516515,0,1,1,1,0.22777704,1.9182194,0.59800095,0.99999999,38.575415,0.95056656,0,0.39753389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72429795,0.82970543,0.84902082,0.8240623,0.97683461,2.8506226,0.68420305,27,0.34465857,0,1,1,1,0.22776959,1.925224,0.57478342,1,75.898347,0.95091075,0
1500,3.3502908e-06,0.15491725,0.11801537,0.036901877,0.036901877,0.028583609,0.089431759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85837369,0.92238243,0.91286264,0.93274065,0.99098012,2.8354791,0.66641795,27,0.36488461,0,1,1,1,0.20528911,1.8963636,0.59685383,1,39.760399,0.95062452,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,3.3394675e-06,0.1825128,0.13985025,0.042662558,0.042662558,0.03085272,0.10899752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83233897,0.90500206,0.89475049,0.92149914,0.98952555,2.8431285,0.64338598,27,0.35494136,0,1,1,1,0.2481473,1.8917623,0.60657494,1,40.390407,0.95078279,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,3.3286613e-06,0.14270196,0.10706801,0.035633953,0.035633953,0.025810025,0.081257983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87608265,0.93143829,0.92236919,0.94135339,0.99117722,2.8431852,0.65167674,27,0.37102497,0,1,1,1,0.17829947,1.8829796,0.59362213,1,40.573432,0.95120736,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,3.3178722e-06,0.17996659,0.14245234,0.037514248,0.037514248,0.028071078,0.11438126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8382737,0.90919173,0.92303373,0.89884644,0.99103465,2.8524218,0.66473204,27,0.36047594,0,1,1,1,0.22968269,1.9033339,0.59982454,1,39.765814,0.95051729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,3.3071002e-06,0.13210239,0.098961211,0.033141176,0.033141176,0.023231714,0.075729497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88210244,0.93643544,0.93542131,0.93792565,0.99244726,2.8414219,0.62877775,27,0.36565494,0,1,1,1,0.25857221,1.8819107,0.60480086,1,39.82747,0.95058078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,3.2963454e-06,0.15127952,0.11334705,0.037932473,0.037932473,0.029947363,0.083399685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87120982,0.92955318,0.92363794,0.93611598,0.99012401,2.8484307,0.61773746,27,0.3587905,0,1,1,1,0.19836083,1.892816,0.58393762,1,40.261997,0.95102899,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,3.2856078e-06,0.14498477,0.10847715,0.036507621,0.036507621,0.026759159,0.081717992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87333077,0.93169716,0.92839886,0.93587067,0.99134816,2.8451247,0.63765657,27,0.35778444,0,1,1,1,0.20917993,1.9085545,0.59518698,1,40.351837,0.95073615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,3.2748874e-06,0.15240589,0.11334183,0.039064059,0.039064059,0.028505868,0.084835962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87091617,0.92786118,0.92185558,0.93432364,0.99040822,2.8355287,0.65530523,27,0.36082184,0,1,1,1,0.20870704,1.9213915,0.58584003,0.99999998,38.939437,0.95155717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,3.2641842e-06,0.17705036,0.13441341,0.042636949,0.042636949,0.032074017,0.10233939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84095732,0.91083674,0.89925148,0.92325966,0.98903743,2.8411861,0.65175974,27,0.35995678,0,1,1,1,0.21800869,1.9094409,0.57716514,1,39.026802,0.95085488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,3.2534984e-06,0.17076926,0.12933995,0.041429308,0.041429308,0.031477538,0.097862415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87339648,0.93119468,0.92723043,0.93564463,0.98939321,2.84345,0.73314568,27,0.35616112,0,1,1,1,0.2001202,1.9123635,0.58607768,1,39.19536,0.95099881,0,0.4008791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72374103,0.82903596,0.84512169,0.82729129,0.9766799,2.8507648,0.68990253,27,0.34458714,0,1,1,1,0.22846965,1.925302,0.57187403,1,75.994763,0.95084567,0
1510,3.2428298e-06,0.15601804,0.11853239,0.037485653,0.037485653,0.029106244,0.089426148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8606162,0.92336945,0.91154843,0.93605607,0.99048405,2.8424578,0.65457002,27,0.35849283,0,1,1,1,0.20324809,1.9064059,0.60598782,1,39.707299,0.95119289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,3.2321785e-06,0.12527372,0.094146007,0.031127719,0.031127719,0.022814292,0.071331716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8893626,0.93980196,0.93435342,0.94566029,0.99287125,2.8424152,0.65268394,27,0.36529228,0,1,1,1,0.21389695,1.8919041,0.60858665,1,39.876048,0.95063316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,3.2215446e-06,0.17808526,0.13663019,0.041455073,0.041455073,0.030696875,0.10593331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83714885,0.90823974,0.89834294,0.91988586,0.99009786,2.8469645,0.65872271,27,0.35971899,0,1,1,1,0.22576466,1.8941982,0.60303683,1,40.376461,0.95098631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,3.2109281e-06,0.14576334,0.11123191,0.034531429,0.034531429,0.023397257,0.087834652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86606942,0.92248484,0.91425444,0.93232701,0.99207346,2.8307652,0.66070753,27,0.36628361,0,1,1,1,0.22783715,1.9018445,0.5984826,1,39.890133,0.95152807,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,3.200329e-06,0.16280772,0.12368236,0.039125353,0.039125353,0.031566416,0.092115947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86504958,0.92453067,0.92110363,0.92932583,0.99010289,2.8343506,0.65308023,27,0.36461475,0,1,1,1,0.20958968,1.899157,0.59337047,1,40.452914,0.95091452,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,3.1897473e-06,0.15953888,0.11772951,0.041809378,0.041809378,0.032052172,0.085677334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86454339,0.92625346,0.91648705,0.93701393,0.9894161,2.8467626,0.62966358,27,0.35805385,0,1,1,1,0.21202703,1.9154086,0.62442713,1,38.915838,0.95035862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,3.179183e-06,0.14707991,0.10817597,0.038903941,0.038903941,0.028003245,0.080172722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8755814,0.9328394,0.93425762,0.93202234,0.99059952,2.852664,0.65320166,27,0.36107575,0,1,1,1,0.22452572,1.8680193,0.58509727,1,40.872921,0.95083956,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
