epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy
359,5.6232376e-05,3.1802808,3.1802808,,,,,,,,,,,,,,,,,,,,,,,,,,0.56320787,,,,,,,0.80694359,0.8902344,0.89868878,0.88312959,0.98700806,3.0419348,3.0419348,,,,,,,,,,,,,,,,,,,,,,,,,,0.55160753,,,,,,,0.81932465,0.89199838,0.87836997,0.91197129,0.98724285
360,5.5497853e-05,3.2090273,3.2090273,,,,,,,,,,,,,,,,,,,,,,,,,,0.56683757,,,,,,,0.79098488,0.87985616,0.88681222,0.8741446,0.9855003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,5.4767156e-05,3.2106591,3.2106591,,,,,,,,,,,,,,,,,,,,,,,,,,0.56800797,,,,,,,0.80473718,0.88779512,0.89394086,0.88299021,0.98548822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,5.4040316e-05,3.172275,3.172275,,,,,,,,,,,,,,,,,,,,,,,,,,0.56222942,,,,,,,0.80361082,0.88832279,0.89552179,0.88211695,0.98712269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,5.3317361e-05,3.1224196,3.1224196,,,,,,,,,,,,,,,,,,,,,,,,,,0.55485668,,,,,,,0.81870393,0.89671698,0.90062996,0.89398877,0.98657764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,5.259832e-05,3.2110557,3.2110557,,,,,,,,,,,,,,,,,,,,,,,,,,0.56629212,,,,,,,0.79454274,0.88138484,0.8848781,0.87910727,0.98632239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,5.1883223e-05,3.0692299,3.0692299,,,,,,,,,,,,,,,,,,,,,,,,,,0.54733048,,,,,,,0.82956688,0.90319746,0.90924414,0.8985515,0.98684762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,5.1172098e-05,3.0951051,3.0951051,,,,,,,,,,,,,,,,,,,,,,,,,,0.54952211,,,,,,,0.81292014,0.8947288,0.90583075,0.88519299,0.98708697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,5.0464974e-05,3.1255196,3.1255196,,,,,,,,,,,,,,,,,,,,,,,,,,0.55389854,,,,,,,0.80636188,0.88833113,0.89210249,0.88655006,0.98635421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,4.976188e-05,3.1314514,3.1314514,,,,,,,,,,,,,,,,,,,,,,,,,,0.5528094,,,,,,,0.80157294,0.8858625,0.89006878,0.88284484,0.98622143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,4.9062843e-05,3.140866,3.140866,,,,,,,,,,,,,,,,,,,,,,,,,,0.55658257,,,,,,,0.80737582,0.89040415,0.89980264,0.8826433,0.98595088,3.026027,3.026027,,,,,,,,,,,,,,,,,,,,,,,,,,0.54745996,,,,,,,0.81761516,0.8908785,0.87985637,0.90822536,0.98712511
370,4.8367892e-05,3.1070275,3.1070275,,,,,,,,,,,,,,,,,,,,,,,,,,0.55199365,,,,,,,0.81837868,0.89882809,0.901868,0.89648836,0.98737782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,4.7677055e-05,3.0726132,3.0726132,,,,,,,,,,,,,,,,,,,,,,,,,,0.54910913,,,,,,,0.82740834,0.90322537,0.9076249,0.8995022,0.98796803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,4.699036e-05,3.1463009,3.1463009,,,,,,,,,,,,,,,,,,,,,,,,,,0.55827929,,,,,,,0.8106148,0.89307555,0.89497589,0.89237554,0.98543953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,4.6307833e-05,3.1301066,3.1301066,,,,,,,,,,,,,,,,,,,,,,,,,,0.55153211,,,,,,,0.80456224,0.88816477,0.89430568,0.88316237,0.98729551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,4.5629504e-05,3.229851,3.229851,,,,,,,,,,,,,,,,,,,,,,,,,,0.56878228,,,,,,,0.79536371,0.88284442,0.88943165,0.87784955,0.98611251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,4.4955399e-05,3.0844299,3.0844299,,,,,,,,,,,,,,,,,,,,,,,,,,0.55168658,,,,,,,0.82749769,0.90190312,0.90708177,0.89775669,0.98685688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,4.4285546e-05,3.1293478,3.1293478,,,,,,,,,,,,,,,,,,,,,,,,,,0.55784273,,,,,,,0.82143837,0.8998157,0.89798046,0.90325414,0.98609335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,4.361997e-05,3.2074589,3.2074589,,,,,,,,,,,,,,,,,,,,,,,,,,0.56583246,,,,,,,0.79954299,0.88526971,0.88542355,0.88668026,0.98648359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,4.29587e-05,3.128058,3.128058,,,,,,,,,,,,,,,,,,,,,,,,,,0.55483945,,,,,,,0.81221867,0.89353619,0.90765939,0.88064938,0.98710979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,4.2301761e-05,3.1207821,3.1207821,,,,,,,,,,,,,,,,,,,,,,,,,,0.55696861,,,,,,,0.81522846,0.89575726,0.90115883,0.89146171,0.98690897,3.0489032,3.0489032,,,,,,,,,,,,,,,,,,,,,,,,,,0.55274301,,,,,,,0.81917368,0.89178325,0.87481966,0.91618419,0.98721825
380,4.1649181e-05,3.0838957,3.0838957,,,,,,,,,,,,,,,,,,,,,,,,,,0.54606603,,,,,,,0.81401082,0.89454048,0.89979595,0.88993019,0.98840382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,4.1000985e-05,3.0689122,3.0689122,,,,,,,,,,,,,,,,,,,,,,,,,,0.54936621,,,,,,,0.8323756,0.90661313,0.91878981,0.89550699,0.9867133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,4.03572e-05,3.0466303,3.0466303,,,,,,,,,,,,,,,,,,,,,,,,,,0.54514966,,,,,,,0.82661161,0.90308466,0.90644177,0.90067393,0.98910924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,3.9717851e-05,3.1820215,3.1820215,,,,,,,,,,,,,,,,,,,,,,,,,,0.56379191,,,,,,,0.81069065,0.89228778,0.89787771,0.8877038,0.98648481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,3.9082965e-05,3.1943424,3.1943424,,,,,,,,,,,,,,,,,,,,,,,,,,0.56193128,,,,,,,0.80212553,0.88686871,0.89667327,0.87843724,0.98641125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,3.8452566e-05,3.1527503,3.1527503,,,,,,,,,,,,,,,,,,,,,,,,,,0.55751261,,,,,,,0.80150852,0.88695668,0.8966794,0.87856767,0.98648335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,3.7826681e-05,3.0787378,3.0787378,,,,,,,,,,,,,,,,,,,,,,,,,,0.54749131,,,,,,,0.82300968,0.89892846,0.9037857,0.8949206,0.98749487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,3.7205334e-05,3.1038738,3.1038738,,,,,,,,,,,,,,,,,,,,,,,,,,0.54904353,,,,,,,0.8025353,0.88634836,0.89349661,0.88039102,0.98778886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,3.6588551e-05,3.1322286,3.1322286,,,,,,,,,,,,,,,,,,,,,,,,,,0.5557235,,,,,,,0.80692499,0.88999433,0.89515849,0.88585928,0.98748399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,3.5976356e-05,3.1414257,3.1414257,,,,,,,,,,,,,,,,,,,,,,,,,,0.55670941,,,,,,,0.80991198,0.89240272,0.89256809,0.89337865,0.98720948,3.0211653,3.0211653,,,,,,,,,,,,,,,,,,,,,,,,,,0.54656361,,,,,,,0.81820691,0.891227,0.87763904,0.91134951,0.98716807
390,3.5368774e-05,3.1606618,3.1606618,,,,,,,,,,,,,,,,,,,,,,,,,,0.55357715,,,,,,,0.78800249,0.87771775,0.88695922,0.86999118,0.98784676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,3.4765829e-05,3.2101016,3.2101016,,,,,,,,,,,,,,,,,,,,,,,,,,0.56665743,,,,,,,0.79057649,0.87899372,0.88597157,0.87334907,0.98591083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,3.4167546e-05,3.1224188,3.1224188,,,,,,,,,,,,,,,,,,,,,,,,,,0.55831395,,,,,,,0.82693587,0.90371023,0.91032494,0.89805304,0.98672187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,3.3573949e-05,3.0823417,3.0823417,,,,,,,,,,,,,,,,,,,,,,,,,,0.5487999,,,,,,,0.81136153,0.89250657,0.9045626,0.88186614,0.98649428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,3.2985062e-05,3.0598479,3.0598479,,,,,,,,,,,,,,,,,,,,,,,,,,0.54673837,,,,,,,0.82401732,0.90049107,0.91134958,0.89124347,0.98836973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,3.2400909e-05,3.0953679,3.0953679,,,,,,,,,,,,,,,,,,,,,,,,,,0.54949076,,,,,,,0.81780445,0.89511511,0.90147047,0.88988272,0.9864108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,3.1821512e-05,3.1515226,3.1515226,,,,,,,,,,,,,,,,,,,,,,,,,,0.55782661,,,,,,,0.79974908,0.88367196,0.8853307,0.88361925,0.98499972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,3.1246896e-05,3.1500415,3.1500415,,,,,,,,,,,,,,,,,,,,,,,,,,0.55599992,,,,,,,0.79609097,0.88220897,0.89119202,0.87486328,0.98551954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,3.0677083e-05,3.1434667,3.1434667,,,,,,,,,,,,,,,,,,,,,,,,,,0.55564581,,,,,,,0.792725,0.88115078,0.89573421,0.86861294,0.98709709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,3.0112096e-05,3.1568517,3.1568517,,,,,,,,,,,,,,,,,,,,,,,,,,0.56216896,,,,,,,0.81319046,0.89468316,0.89668116,0.8937581,0.98592524,3.025512,3.025512,,,,,,,,,,,,,,,,,,,,,,,,,,0.54768774,,,,,,,0.81858947,0.89155351,0.87885687,0.91077256,0.98723874
400,2.9551959e-05,3.1449082,3.1449082,,,,,,,,,,,,,,,,,,,,,,,,,,0.55738659,,,,,,,0.80972312,0.89246338,0.90201041,0.88408439,0.98582447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2.8996694e-05,3.1435896,3.1435896,,,,,,,,,,,,,,,,,,,,,,,,,,0.55717211,,,,,,,0.80554685,0.88931579,0.89528673,0.88445612,0.98743826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2.8446323e-05,3.0663412,3.0663412,,,,,,,,,,,,,,,,,,,,,,,,,,0.54507431,,,,,,,0.81169803,0.89288606,0.90343936,0.88359972,0.98810493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2.7900868e-05,3.1020644,3.1020644,,,,,,,,,,,,,,,,,,,,,,,,,,0.55245153,,,,,,,0.82792448,0.90375198,0.90457716,0.90369387,0.98724192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2.7360351e-05,3.1351374,3.1351374,,,,,,,,,,,,,,,,,,,,,,,,,,0.55963203,,,,,,,0.81744902,0.89727645,0.90478571,0.89111286,0.98774703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2.6824794e-05,3.0952395,3.0952395,,,,,,,,,,,,,,,,,,,,,,,,,,0.55246116,,,,,,,0.81877538,0.89765294,0.90304074,0.8935133,0.98692187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2.6294219e-05,3.1656441,3.1656441,,,,,,,,,,,,,,,,,,,,,,,,,,0.55871004,,,,,,,0.803441,0.88805058,0.89017952,0.88761605,0.98720444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2.5768647e-05,3.0892441,3.0892441,,,,,,,,,,,,,,,,,,,,,,,,,,0.55091943,,,,,,,0.82007571,0.898077,0.91228415,0.88519072,0.98693173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2.52481e-05,3.1146512,3.1146512,,,,,,,,,,,,,,,,,,,,,,,,,,0.55188188,,,,,,,0.80347976,0.88799878,0.89548731,0.88233202,0.98644026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2.4732597e-05,3.1246637,3.1246637,,,,,,,,,,,,,,,,,,,,,,,,,,0.55609761,,,,,,,0.80896509,0.89070398,0.89043767,0.89263152,0.98519557,3.0272903,3.0272903,,,,,,,,,,,,,,,,,,,,,,,,,,0.54793037,,,,,,,0.81751544,0.89080892,0.87917747,0.90901325,0.98712238
410,2.422216e-05,3.140296,3.140296,,,,,,,,,,,,,,,,,,,,,,,,,,0.55577576,,,,,,,0.80413108,0.88770659,0.899358,0.87761606,0.98568854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2.371681e-05,3.0938665,3.0938665,,,,,,,,,,,,,,,,,,,,,,,,,,0.5489597,,,,,,,0.8153304,0.89618627,0.89495918,0.8993656,0.98466535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2.3216566e-05,3.0761597,3.0761597,,,,,,,,,,,,,,,,,,,,,,,,,,0.54580714,,,,,,,0.8164808,0.89568386,0.90395251,0.88848446,0.9890646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2.2721449e-05,3.1365946,3.1365946,,,,,,,,,,,,,,,,,,,,,,,,,,0.56067115,,,,,,,0.82073391,0.89863131,0.90620851,0.89191886,0.98681963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2.223148e-05,3.1595122,3.1595122,,,,,,,,,,,,,,,,,,,,,,,,,,0.56004642,,,,,,,0.80724088,0.89088327,0.89873249,0.88399514,0.9875377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2.1746677e-05,3.0590043,3.0590043,,,,,,,,,,,,,,,,,,,,,,,,,,0.54769086,,,,,,,0.83437358,0.90786226,0.91060912,0.90634238,0.98841651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2.126706e-05,3.2221149,3.2221149,,,,,,,,,,,,,,,,,,,,,,,,,,0.565282,,,,,,,0.79159223,0.88034373,0.88059107,0.88145237,0.98765128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2.0792648e-05,3.1169233,3.1169233,,,,,,,,,,,,,,,,,,,,,,,,,,0.55497711,,,,,,,0.81586126,0.89580529,0.90098183,0.89161868,0.98615643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2.0323461e-05,3.1754408,3.1754408,,,,,,,,,,,,,,,,,,,,,,,,,,0.5620592,,,,,,,0.79243249,0.88068266,0.89310798,0.86973811,0.98688349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,1.9859518e-05,3.1375654,3.1375654,,,,,,,,,,,,,,,,,,,,,,,,,,0.55623367,,,,,,,0.8136002,0.89482856,0.90313254,0.88753894,0.98669439,3.0373884,3.0373884,,,,,,,,,,,,,,,,,,,,,,,,,,0.55066943,,,,,,,0.81905661,0.89178953,0.87430404,0.91663528,0.98723372
420,1.9400837e-05,3.2154921,3.2154921,,,,,,,,,,,,,,,,,,,,,,,,,,0.56870405,,,,,,,0.79593238,0.8842854,0.8854651,0.88401823,0.98653002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,1.8947436e-05,3.1541723,3.1541723,,,,,,,,,,,,,,,,,,,,,,,,,,0.55907013,,,,,,,0.80539015,0.8888735,0.89882553,0.88082704,0.98695555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1.8499335e-05,3.0600361,3.0600361,,,,,,,,,,,,,,,,,,,,,,,,,,0.54479962,,,,,,,0.82855663,0.90291893,0.90688083,0.90048304,0.98696352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,1.805655e-05,3.0472049,3.0472049,,,,,,,,,,,,,,,,,,,,,,,,,,0.54509144,,,,,,,0.82529698,0.90226852,0.90866184,0.89688066,0.98714822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,1.76191e-05,3.0868498,3.0868498,,,,,,,,,,,,,,,,,,,,,,,,,,0.54969551,,,,,,,0.81752665,0.89670682,0.89766526,0.89833457,0.98736087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1.7187003e-05,3.0443482,3.0443482,,,,,,,,,,,,,,,,,,,,,,,,,,0.54479494,,,,,,,0.82177134,0.90038196,0.91380972,0.8879443,0.98729624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1.6760275e-05,3.1554889,3.1554889,,,,,,,,,,,,,,,,,,,,,,,,,,0.55757692,,,,,,,0.80374964,0.88766435,0.89526414,0.88101834,0.98725258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1.6338935e-05,3.1676182,3.1676182,,,,,,,,,,,,,,,,,,,,,,,,,,0.56000446,,,,,,,0.80523153,0.88904446,0.89383404,0.8855036,0.98528357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1.5922998e-05,3.0880282,3.0880282,,,,,,,,,,,,,,,,,,,,,,,,,,0.55108836,,,,,,,0.82326846,0.90130798,0.90342861,0.89985208,0.98699333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1.5512483e-05,3.0944204,3.0944204,,,,,,,,,,,,,,,,,,,,,,,,,,0.54980627,,,,,,,0.81813625,0.89664421,0.90815398,0.88592497,0.98607712,3.0259833,3.0259833,,,,,,,,,,,,,,,,,,,,,,,,,,0.5482109,,,,,,,0.81880185,0.8916746,0.8780319,0.91185414,0.98724825
430,1.5107404e-05,3.1052883,3.1052883,,,,,,,,,,,,,,,,,,,,,,,,,,0.55468898,,,,,,,0.8214431,0.8995198,0.90387509,0.89622837,0.98686947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,1.4707779e-05,3.0552246,3.0552246,,,,,,,,,,,,,,,,,,,,,,,,,,0.54490767,,,,,,,0.81937282,0.8991428,0.91067532,0.88889539,0.98671846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,1.4313624e-05,3.0938799,3.0938799,,,,,,,,,,,,,,,,,,,,,,,,,,0.54904167,,,,,,,0.81239643,0.89183953,0.89761243,0.88812921,0.98651752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,1.3924954e-05,3.1391709,3.1391709,,,,,,,,,,,,,,,,,,,,,,,,,,0.56020193,,,,,,,0.82440963,0.90144992,0.90579266,0.89793837,0.98562404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,1.3541786e-05,3.1446223,3.1446223,,,,,,,,,,,,,,,,,,,,,,,,,,0.55272877,,,,,,,0.81088821,0.89250353,0.89673401,0.88974547,0.98753719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,1.3164134e-05,3.1022744,3.1022744,,,,,,,,,,,,,,,,,,,,,,,,,,0.5537516,,,,,,,0.81956714,0.89899323,0.90506391,0.89383755,0.98705885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1.2792014e-05,3.1501479,3.1501479,,,,,,,,,,,,,,,,,,,,,,,,,,0.55981455,,,,,,,0.81808015,0.89627239,0.89949591,0.89395944,0.98727978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,1.2425441e-05,3.0094946,3.0094946,,,,,,,,,,,,,,,,,,,,,,,,,,0.54029762,,,,,,,0.83726016,0.91007104,0.91559061,0.9049995,0.9882019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1.2064429e-05,3.0926524,3.0926524,,,,,,,,,,,,,,,,,,,,,,,,,,0.55024961,,,,,,,0.81661094,0.8959491,0.90272065,0.88986529,0.98680461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,1.1708994e-05,3.105672,3.105672,,,,,,,,,,,,,,,,,,,,,,,,,,0.55158355,,,,,,,0.8136304,0.89354939,0.89833957,0.88983541,0.98683534,3.026876,3.026876,,,,,,,,,,,,,,,,,,,,,,,,,,0.54838556,,,,,,,0.81910794,0.89185752,0.87870123,0.91140519,0.98724666
440,1.1359149e-05,3.159437,3.159437,,,,,,,,,,,,,,,,,,,,,,,,,,0.55794138,,,,,,,0.80565193,0.8897633,0.89656458,0.88401637,0.98677069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,1.1014909e-05,3.189378,3.189378,,,,,,,,,,,,,,,,,,,,,,,,,,0.56194245,,,,,,,0.80101048,0.88573433,0.89251554,0.88002241,0.98544532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1.0676287e-05,3.0575693,3.0575693,,,,,,,,,,,,,,,,,,,,,,,,,,0.54361671,,,,,,,0.81930739,0.89806881,0.90683098,0.89016681,0.98804673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,1.0343297e-05,3.1198464,3.1198464,,,,,,,,,,,,,,,,,,,,,,,,,,0.56020498,,,,,,,0.83497925,0.90829437,0.91060318,0.90686245,0.985618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,1.0015953e-05,3.1483191,3.1483191,,,,,,,,,,,,,,,,,,,,,,,,,,0.55748808,,,,,,,0.80546506,0.88970848,0.89697389,0.8838668,0.98689154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,9.6942676e-06,3.0484166,3.0484166,,,,,,,,,,,,,,,,,,,,,,,,,,0.54648608,,,,,,,0.83309424,0.90617419,0.91351718,0.90063987,0.98709324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,9.3782537e-06,3.0417995,3.0417995,,,,,,,,,,,,,,,,,,,,,,,,,,0.5455991,,,,,,,0.83040911,0.90590797,0.91341985,0.89963196,0.98706004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,9.0679242e-06,3.1134613,3.1134613,,,,,,,,,,,,,,,,,,,,,,,,,,0.55406635,,,,,,,0.81716232,0.89612946,0.9020085,0.89119959,0.9867691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,8.7632915e-06,3.1441017,3.1441017,,,,,,,,,,,,,,,,,,,,,,,,,,0.55653067,,,,,,,0.80396243,0.88518611,0.89135532,0.88016029,0.98653628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,8.4643679e-06,3.0052615,3.0052615,,,,,,,,,,,,,,,,,,,,,,,,,,0.54124269,,,,,,,0.84536392,0.91398286,0.91873362,0.9105131,0.98551404,3.0224223,3.0224223,,,,,,,,,,,,,,,,,,,,,,,,,,0.54731593,,,,,,,0.81882862,0.89169735,0.87882617,0.9109411,0.98724963
450,8.1711655e-06,3.069766,3.069766,,,,,,,,,,,,,,,,,,,,,,,,,,0.54505302,,,,,,,0.81408596,0.893457,0.9063696,0.88255653,0.98836483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,7.8836961e-06,3.1220646,3.1220646,,,,,,,,,,,,,,,,,,,,,,,,,,0.55143213,,,,,,,0.79454262,0.88322038,0.89112799,0.8767099,0.9873818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,7.6019713e-06,3.1153814,3.1153814,,,,,,,,,,,,,,,,,,,,,,,,,,0.55393925,,,,,,,0.81840008,0.89728703,0.90150468,0.89461314,0.98825153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,7.3260023e-06,3.1865776,3.1865776,,,,,,,,,,,,,,,,,,,,,,,,,,0.56212209,,,,,,,0.79205192,0.88136574,0.88510372,0.87934362,0.9862066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,7.0558004e-06,3.0464229,3.0464229,,,,,,,,,,,,,,,,,,,,,,,,,,0.54279788,,,,,,,0.82541055,0.90147604,0.90831182,0.89609484,0.98535326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,6.7913765e-06,3.0280043,3.0280043,,,,,,,,,,,,,,,,,,,,,,,,,,0.54150878,,,,,,,0.82815614,0.90301062,0.90839735,0.89879516,0.98751122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,6.532741e-06,3.2013996,3.2013996,,,,,,,,,,,,,,,,,,,,,,,,,,0.56521722,,,,,,,0.80187646,0.88787681,0.89073909,0.88596225,0.98625414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,6.2799046e-06,3.1738968,3.1738968,,,,,,,,,,,,,,,,,,,,,,,,,,0.55821457,,,,,,,0.79942494,0.88515854,0.89024021,0.88109845,0.9874381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
