# model=B23TFCUCCMFGMLiteModel tfcu=ccm_lite lora_rank=32 input_size=512 num_clips=4 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318243477 params_trainable=14444213
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
116,9.7430771e-06,0.97504282,0.862459,0.11258381,0.14057508,0.26596094,0.42614129,0.23818065,0.059774995,0.62859498,0.5290372,0.68846899,0.802809,0.71886321,0.92701831,0.97724872,,,,,,
117,9.7382996e-06,0.9457725,0.83487066,0.11090184,0.1433651,0.26963501,0.41541788,0.23883286,0.060713773,0.60511427,0.50616443,0.68981866,0.80695673,0.72516967,0.92945455,0.97346738,,,,,,
118,9.7334795e-06,0.96648737,0.85133606,0.1151513,0.13887632,0.30713832,0.42953374,0.24087998,0.063418304,0.61766285,0.51860232,0.66088384,0.77986588,0.69368552,0.91910062,0.97567492,,,,,,
119,9.7286168e-06,0.93413779,0.82576394,0.10837385,0.14318546,0.27958045,0.40038138,0.23640309,0.063311623,0.59873958,0.49663037,0.6834855,0.80224799,0.72106073,0.92595704,0.97408438,0.85106348,0.75100994,0.84732822,0.77994009,0.94711574,0.9768091
120,9.7237115e-06,0.92019271,0.80928737,0.11090535,0.14531058,0.29340963,0.40851902,0.23440908,0.06375772,0.58497124,0.48773969,0.6780225,0.79877464,0.71788985,0.92082833,0.97144774,,,,,,
121,9.7187636e-06,0.91311208,0.80468816,0.10842392,0.14062474,0.29626951,0.39773983,0.23449275,0.066977055,0.5812039,0.48095665,0.69103712,0.80710075,0.72754456,0.92649233,0.97429305,,,,,,
122,9.7137733e-06,0.91672591,0.81191064,0.10481527,0.13561163,0.26915066,0.38898284,0.22472149,0.059172074,0.59246864,0.49102723,0.69601872,0.81110693,0.72721363,0.93406072,0.97576543,,,,,,
123,9.7087405e-06,0.90700417,0.80299193,0.10401224,0.1378872,0.27327732,0.38279826,0.22333175,0.063309167,0.58505904,0.48385316,0.69672935,0.81252354,0.72853081,0.93447547,0.97447317,,,,,,
124,9.7036654e-06,0.90853309,0.8062041,0.10232899,0.13442733,0.26368875,0.37850906,0.2210047,0.062262025,0.58906463,0.48648909,0.70253411,0.81388821,0.73542775,0.92945061,0.97676571,,,,,,
125,9.6985479e-06,0.88206163,0.77962873,0.1024329,0.13642596,0.2630751,0.37818274,0.21991241,0.06144042,0.56657006,0.46943202,0.71323787,0.8232287,0.7529753,0.92239636,0.97435049,,,,,,
126,9.6933881e-06,0.89442908,0.78862029,0.10580879,0.13547233,0.28897929,0.38906296,0.22271404,0.063571608,0.57231913,0.47704203,0.70834117,0.81630218,0.74423976,0.92453977,0.97441986,,,,,,
127,9.6881861e-06,0.95338786,0.83784238,0.11554548,0.13720575,0.31980742,0.42917263,0.23466939,0.06497316,0.60861826,0.51071722,0.64846842,0.77359424,0.68702762,0.90290952,0.97204127,,,,,,
128,9.682942e-06,0.90845373,0.8044851,0.10396863,0.12821514,0.27770185,0.38631011,0.2232395,0.05924664,0.58690332,0.4853752,0.68731406,0.80394736,0.71603994,0.93540055,0.97434386,,,,,,
129,9.6776557e-06,0.8458497,0.75161018,0.094239519,0.12911813,0.25899424,0.34188996,0.20942127,0.06328967,0.54846742,0.44469339,0.71414992,0.82505953,0.74749699,0.93119502,0.97534755,0.79913474,0.76227668,0.85406356,0.80040766,0.93632456,0.97815633
130,9.6723273e-06,0.8995377,0.79419337,0.10534434,0.13095855,0.30251869,0.38561273,0.2243806,0.065821886,0.57698775,0.47571022,0.68253447,0.79987038,0.71682611,0.93168974,0.97182351,,,,,,
131,9.666957e-06,0.90699968,0.80443824,0.10256144,0.12707771,0.27196193,0.38127787,0.21448975,0.058036865,0.59062532,0.48931253,0.69796933,0.81094781,0.7385747,0.91913219,0.97519239,,,,,,
132,9.6615446e-06,0.83180528,0.73501138,0.096793894,0.13285248,0.27352797,0.34916123,0.2061214,0.066113568,0.53456059,0.43736525,0.71626277,0.82893949,0.75687009,0.92561975,0.97314727,,,,,,
133,9.6560904e-06,0.8694433,0.77397824,0.095465058,0.12714439,0.2497016,0.35132769,0.2013032,0.061865571,0.57001173,0.47017539,0.72421529,0.83542957,0.76175562,0.93139564,0.97791509,,,,,,
134,9.6505943e-06,0.8393824,0.7416044,0.097777995,0.13140462,0.27295537,0.35494881,0.20205796,0.064907907,0.54135898,0.44740131,0.71259435,0.8230603,0.74901478,0.92976831,0.97537266,,,,,,
135,9.6450564e-06,0.8428207,0.74339732,0.099423374,0.13088927,0.28437022,0.36057968,0.20865974,0.067459801,0.54027081,0.4433884,0.70398296,0.81635321,0.74065402,0.92091019,0.97182815,,,,,,
136,9.6394768e-06,0.85877203,0.76175566,0.097016368,0.1278673,0.27051886,0.35351847,0.20351623,0.065834156,0.55855655,0.45782933,0.6987022,0.81621684,0.73377817,0.93052923,0.97443712,,,,,,
137,9.6338555e-06,0.83550392,0.73943178,0.096072147,0.12485252,0.27764225,0.3485239,0.20209037,0.066259798,0.53981749,0.44315067,0.6957633,0.80710526,0.73279309,0.91893508,0.97506241,,,,,,
138,9.6281926e-06,0.84883755,0.75489442,0.093943134,0.11856117,0.25952341,0.34555422,0.19345988,0.060872861,0.55717612,0.4592872,0.72030253,0.82469094,0.75841358,0.9136598,0.97927018,,,,,,
139,9.6224881e-06,0.86758208,0.77011284,0.097469232,0.12027645,0.27760615,0.35780639,0.20298194,0.064540722,0.5658004,0.46570184,0.69825805,0.80950425,0.7318121,0.92619664,0.97536205,0.76741398,0.77067093,0.86097513,0.81849419,0.92441466,0.98027945
140,9.616742e-06,0.83615588,0.74340598,0.092749891,0.11956174,0.25758035,0.33957348,0.19736662,0.06077888,0.54628254,0.44661647,0.70866883,0.82079937,0.74195123,0.93058468,0.97691624,,,,,,
141,9.6109546e-06,0.89140746,0.78810292,0.10330455,0.12063225,0.29769909,0.38178183,0.20367224,0.063068623,0.58029337,0.48256562,0.68019899,0.79939189,0.71834998,0.91414685,0.97533664,,,,,,
142,9.6051257e-06,0.81051648,0.72258151,0.087934972,0.11690266,0.2441645,0.3201824,0.18359056,0.060041451,0.53457379,0.43603109,0.73643745,0.84157887,0.76804278,0.94088746,0.97841326,,,,,,
143,9.5992555e-06,0.84274462,0.7485143,0.094230317,0.11907053,0.26771599,0.34468732,0.19375287,0.060828889,0.55219381,0.45159853,0.71266115,0.82359237,0.748615,0.92941744,0.97493371,,,,,,
144,9.593344e-06,0.83526004,0.74122987,0.094030162,0.11644445,0.27348467,0.34355741,0.19226175,0.061686186,0.54614724,0.44849418,0.69519388,0.80775428,0.73121755,0.91819746,0.97701344,,,,,,
145,9.5873913e-06,0.79072036,0.70369453,0.087025831,0.11697673,0.24823022,0.31458323,0.18029625,0.062352211,0.51965232,0.42270624,0.73425917,0.84107277,0.77323436,0.92908907,0.97765969,,,,,,
146,9.5813974e-06,0.77941187,0.69163387,0.087778,0.11644932,0.25591323,0.31668703,0.18280123,0.063375524,0.50833385,0.41196532,0.72028393,0.82636197,0.75628941,0.9223037,0.97705825,,,,,,
147,9.5753624e-06,0.80026609,0.70796507,0.092301025,0.1203667,0.26540902,0.33496951,0.18233906,0.062900347,0.52151613,0.42922178,0.72304417,0.83182414,0.76542313,0.92324663,0.97655688,,,,,,
148,9.5692864e-06,0.81245512,0.7173389,0.095116226,0.11916161,0.27585628,0.34703625,0.19194117,0.062227219,0.52573445,0.43149893,0.70546397,0.81463819,0.74387305,0.92101053,0.9741684,,,,,,
149,9.5631694e-06,0.81788277,0.72450212,0.093380651,0.1141042,0.27437809,0.34125663,0.18605089,0.062693811,0.53439695,0.43837822,0.70605777,0.81479378,0.74371759,0.92039919,0.9767683,0.76942693,0.76990766,0.8610083,0.80970319,0.93322876,0.9800326
150,9.5570115e-06,0.80749873,0.71209837,0.095400352,0.11446925,0.28270087,0.34909191,0.17806319,0.059898203,0.52607047,0.44005788,0.70748571,0.81433691,0.74874786,0.91210583,0.97691063,,,,,,
151,9.5508128e-06,0.78117613,0.69174331,0.08943283,0.11371259,0.26085035,0.32509526,0.18515809,0.061830563,0.5067006,0.41594537,0.7131581,0.81684344,0.74698745,0.93174131,0.97550745,,,,,,
152,9.5445732e-06,0.77945688,0.68537253,0.09408435,0.11732249,0.29242772,0.33865357,0.1842209,0.064361851,0.50140839,0.41099714,0.70014143,0.81187165,0.74137645,0.91983444,0.97429221,,,,,,
153,9.5382929e-06,0.82581678,0.73477947,0.091037301,0.10579194,0.26641101,0.33568778,0.17590667,0.05767205,0.54780626,0.45184531,0.70547746,0.81585001,0.74069022,0.9271097,0.97783307,,,,,,
154,9.531972e-06,0.74035285,0.65735736,0.082995484,0.11509813,0.24542042,0.29607324,0.17183031,0.064157035,0.4843001,0.38759272,0.74228696,0.84555666,0.77959027,0.93270002,0.97689799,,,,,,
155,9.5256104e-06,0.73887048,0.65410639,0.084764088,0.114694,0.25564004,0.30256342,0.17156118,0.064804849,0.48116232,0.38721373,0.72932443,0.83568117,0.77180107,0.92098457,0.97518078,,,,,,
156,9.5192084e-06,0.78812694,0.70545393,0.082673017,0.10676659,0.23236199,0.30189128,0.16351975,0.059947469,0.52863901,0.43031461,0.74701242,0.85099755,0.78225872,0.94006909,0.97942825,,,,,,
157,9.5127658e-06,0.79819196,0.71134832,0.086843639,0.10234263,0.26052399,0.31791587,0.16960623,0.058404015,0.53123209,0.43276248,0.71034515,0.81881883,0.7423506,0.93274053,0.97911667,,,,,,
158,9.5062828e-06,0.8045588,0.71811035,0.086448447,0.10592423,0.25678246,0.3150845,0.16873454,0.058693245,0.53754045,0.43699329,0.71699207,0.82915622,0.75500673,0.92912318,0.97819511,,,,,,
159,9.4997595e-06,0.72064356,0.63846938,0.082174177,0.11012989,0.25192701,0.29282418,0.16538575,0.064918376,0.47033802,0.37850369,0.74334185,0.84521893,0.78353309,0.92804527,0.97735612,0.71565413,0.77840507,0.86625951,0.82421923,0.92678872,0.98117107
160,9.4931959e-06,0.6853015,0.60700399,0.078297514,0.11481871,0.23707869,0.27480854,0.15939066,0.064514322,0.44665766,0.35486927,0.76522694,0.86301574,0.80821888,0.93061849,0.97619449,,,,,,
161,9.4865921e-06,0.77551787,0.68814317,0.087374708,0.10736883,0.26091194,0.31796114,0.16539528,0.06012713,0.51239025,0.42018103,0.72254424,0.82649337,0.76234985,0.92230531,0.97814665,,,,,,
162,9.4799482e-06,0.78682923,0.69669801,0.090131212,0.11008812,0.28520383,0.32431103,0.17543898,0.064837895,0.51576437,0.41744233,0.69342599,0.80652372,0.73296073,0.9144676,0.97578708,,,,,,
163,9.4732642e-06,0.73487414,0.65407506,0.080799092,0.10199858,0.24701728,0.29124185,0.15691113,0.05799942,0.48780371,0.39557935,0.73681911,0.83837417,0.77465958,0.92627221,0.97906613,,,,,,
164,9.4665401e-06,0.74086356,0.65507249,0.085791072,0.10730457,0.27611704,0.30627381,0.16801743,0.064639698,0.48343741,0.38965206,0.7081804,0.81675878,0.74211828,0.92959382,0.97561018,,,,,,
165,9.4597762e-06,0.79123393,0.69774127,0.093492652,0.10834115,0.29431742,0.33971332,0.17463879,0.059532837,0.51702313,0.42234407,0.69147777,0.80723887,0.74074535,0.90054368,0.97421976,,,,,,
166,9.4529723e-06,0.75782687,0.66723966,0.090587198,0.11114091,0.28700105,0.32561526,0.17148561,0.066321594,0.49178533,0.39881648,0.69086858,0.80809646,0.73458909,0.91507337,0.97319367,,,,,,
167,9.4461287e-06,0.73985752,0.65978591,0.0800716,0.10252781,0.24485693,0.28787985,0.15311931,0.057764189,0.49487808,0.39841772,0.73260599,0.83710251,0.77458595,0.9225522,0.97971883,,,,,,
168,9.4392453e-06,0.73984871,0.65340872,0.08644,0.10447327,0.27586393,0.31099737,0.16728552,0.063706955,0.48235065,0.3892963,0.70063495,0.80824244,0.73711237,0.92722962,0.9757576,,,,,,
169,9.4323222e-06,0.72122982,0.63928203,0.081947778,0.10430376,0.25795784,0.29309754,0.16078732,0.065287195,0.47328695,0.37904169,0.71982462,0.82763207,0.76072593,0.92108023,0.9775403,0.68463763,0.77822807,0.86596982,0.82788797,0.92209672,0.98094336
170,9.4253595e-06,0.75715718,0.66900545,0.088151731,0.1024546,0.28021825,0.31947678,0.15977797,0.061013931,0.49841425,0.4077506,0.70493717,0.81566807,0.74839386,0.91175484,0.97729476,,,,,,
171,9.4183573e-06,0.74087202,0.65685299,0.084019022,0.10356035,0.26451839,0.30218533,0.15394953,0.061783879,0.49093096,0.39839839,0.71817221,0.8304285,0.76295817,0.9220032,0.97735207,,,,,,
172,9.4113157e-06,0.71893937,0.63476136,0.084178004,0.10466681,0.27175081,0.30061891,0.15609917,0.06387814,0.47126782,0.37931116,0.71772856,0.82677587,0.76297953,0.91289524,0.97642475,,,,,,
173,9.4042347e-06,0.73908515,0.65507784,0.084007309,0.10197921,0.26794095,0.30206169,0.15480336,0.061145622,0.48946575,0.39519279,0.71983326,0.83037016,0.76506009,0.91720028,0.97803294,,,,,,
174,9.3971143e-06,0.75711186,0.67387153,0.083240339,0.094148717,0.2630183,0.30337276,0.15470666,0.057225035,0.50563141,0.41151518,0.72090156,0.8209313,0.76202548,0.91208885,0.97944533,,,,,,
175,9.3899547e-06,0.68857199,0.61348631,0.075085677,0.099866493,0.23154161,0.26760973,0.14220676,0.062554688,0.45967946,0.36660133,0.74620009,0.84842385,0.78466111,0.93257676,0.97945875,,,,,,
176,9.382756e-06,0.72428288,0.64450958,0.079773291,0.097337691,0.25050524,0.2875713,0.14768664,0.057241518,0.48436683,0.38856599,0.71961271,0.82863899,0.76072301,0.91814175,0.97815199,,,,,,
177,9.3755181e-06,0.71061327,0.63002494,0.080588324,0.10017356,0.26066237,0.28768924,0.15070867,0.060405522,0.47078039,0.37414694,0.72509187,0.83402861,0.76792541,0.92171304,0.9780092,,,,,,
178,9.3682412e-06,0.74416501,0.65800053,0.086164482,0.096670706,0.28172399,0.31205606,0.1568519,0.059181049,0.49090589,0.39895763,0.70254937,0.80924871,0.74309774,0.90946795,0.97697906,,,,,,
179,9.3609254e-06,0.67144513,0.60066703,0.07077809,0.094709177,0.22090696,0.25130911,0.13399356,0.059742082,0.4530051,0.35851922,0.75012401,0.85236407,0.79121824,0.93058389,0.98084384,0.64640556,0.78100842,0.86682771,0.82379161,0.93271082,0.98099328
180,9.3535706e-06,0.62105785,0.55126091,0.069796946,0.099397503,0.22239007,0.24368846,0.13075403,0.060195491,0.41175552,0.3254953,0.78382438,0.87551048,0.82577847,0.93633018,0.97941883,,,,,,
181,9.3461771e-06,0.69114156,0.60634885,0.084792709,0.10449368,0.27651511,0.30258792,0.15362018,0.06138138,0.44756797,0.36381788,0.72016685,0.82390641,0.77378898,0.90041709,0.97526127,,,,,,
182,9.3387448e-06,0.69393113,0.61525281,0.078678321,0.094746643,0.26156146,0.2806279,0.14097859,0.059539213,0.46201001,0.3691132,0.72763388,0.83612139,0.76599613,0.93223763,0.97893694,,,,,,
183,9.3312739e-06,0.63134187,0.55442222,0.076919651,0.10553308,0.25429393,0.26825822,0.14062409,0.06604571,0.40910059,0.32551365,0.75373931,0.85278048,0.80234976,0.91814396,0.9778515,,,,,,
184,9.3237644e-06,0.73257771,0.64640382,0.086173883,0.09556834,0.28345418,0.31222169,0.14318133,0.058305638,0.48653137,0.39767965,0.70170355,0.81329126,0.74728521,0.90886488,0.9795754,,,,,,
185,9.3162164e-06,0.68537963,0.60379743,0.081582192,0.09254792,0.27496762,0.29289509,0.145142,0.05902189,0.44959532,0.36388918,0.72056462,0.82089327,0.76217254,0.9202201,0.9787669,,,,,,
186,9.30863e-06,0.68589154,0.60479831,0.081093222,0.10152137,0.26347766,0.288836,0.14261598,0.063023845,0.45120023,0.36418259,0.7281719,0.8329302,0.76988787,0.92215072,0.97785027,,,,,,
187,9.3010052e-06,0.65849319,0.58395048,0.07454271,0.093806001,0.24618152,0.26426516,0.1314709,0.05839695,0.43952653,0.3496448,0.74657275,0.8479083,0.79418338,0.920894,0.98035831,,,,,,
188,9.2933422e-06,0.68775657,0.61249367,0.075262898,0.091640634,0.24317606,0.26970015,0.13491848,0.058679092,0.46266718,0.36782687,0.72849543,0.83531164,0.76403741,0.93215702,0.98000453,,,,,,
189,9.2856409e-06,0.65777853,0.58619572,0.07158281,0.089966152,0.226183,0.25638522,0.12450302,0.055610123,0.44476188,0.35420404,0.75191961,0.85021342,0.79125122,0.92907605,0.98212091,0.62784059,0.78465108,0.86989491,0.83468029,0.92469219,0.98154259
190,9.2779015e-06,0.7009112,0.61834491,0.082566297,0.093333562,0.27275611,0.29797567,0.14227059,0.057389169,0.46378858,0.37406324,0.71396732,0.82272806,0.7607456,0.90454677,0.97856621,,,,,,
191,9.2701241e-06,0.68122123,0.60401563,0.077205594,0.093213175,0.25617418,0.27537782,0.13698512,0.058800123,0.45467281,0.3601512,0.72252443,0.83347802,0.76652744,0.92470231,0.97855941,,,,,,
192,9.2623087e-06,0.62822129,0.55348736,0.074733928,0.091123546,0.25414151,0.26457248,0.12762618,0.054964556,0.41502736,0.33201112,0.76244674,0.85395447,0.80201028,0.92507925,0.98108987,,,,,,
193,9.2544554e-06,0.67158841,0.59624735,0.075341074,0.092045774,0.24163421,0.27027392,0.1294343,0.057698165,0.45085505,0.36010207,0.74500019,0.84887237,0.79188598,0.9219126,0.97987185,,,,,,
194,9.2465643e-06,0.62045458,0.54843139,0.072023187,0.09634401,0.23886394,0.25222793,0.12497208,0.062383189,0.41162551,0.32481179,0.75456296,0.85374231,0.79807095,0.92799071,0.97962641,,,,,,
195,9.2386355e-06,0.61069271,0.53738411,0.073308601,0.097388433,0.24884798,0.25563679,0.12667797,0.061871692,0.40089887,0.31932752,0.75893719,0.85657637,0.80703755,0.91933974,0.9788573,,,,,,
196,9.2306691e-06,0.62889685,0.55537411,0.073522733,0.097312066,0.24036308,0.25886686,0.12643875,0.060085487,0.41683242,0.33154742,0.75327074,0.8526063,0.7983445,0.9246899,0.9791527,,,,,,
197,9.2226651e-06,0.63248112,0.55906968,0.073411439,0.090197506,0.24420896,0.26090619,0.12491378,0.058216789,0.42048871,0.33695783,0.74176066,0.84016993,0.78531395,0.92111316,0.98058346,,,,,,
198,9.2146235e-06,0.61149535,0.54126921,0.070226146,0.088954456,0.23402921,0.24814619,0.11802039,0.056832316,0.4090311,0.32351531,0.75985737,0.85858053,0.80497764,0.92429717,0.98130292,,,,,,
199,9.2065446e-06,0.59063876,0.52553359,0.065105173,0.08924061,0.2127887,0.22770838,0.11135429,0.058238172,0.3986408,0.3123996,0.77469605,0.86869333,0.81900249,0.93032173,0.98215849,0.58720638,0.78501368,0.87006661,0.83517234,0.92427711,0.98146462
200,9.1984284e-06,0.6276675,0.54658287,0.081084627,0.10016753,0.27900117,0.28558907,0.13155283,0.065539454,0.40586058,0.32557478,0.7456266,0.84815061,0.79437019,0.92008773,0.97692535,,,,,,
201,9.1902749e-06,0.60511308,0.53441779,0.070695285,0.089884074,0.23425324,0.24997107,0.11990314,0.059930681,0.40162247,0.31927073,0.75623655,0.8519015,0.79482127,0.93004618,0.98108052,,,,,,
202,9.1820842e-06,0.59231382,0.52418781,0.068126019,0.086757124,0.22544574,0.24089009,0.11526512,0.057907584,0.39529843,0.3128534,0.76228792,0.85891899,0.80306576,0.93422994,0.98186208,,,,,,
203,9.1738565e-06,0.63509374,0.56101843,0.074075308,0.086978298,0.24930483,0.26456118,0.12196815,0.058357651,0.42338397,0.33948366,0.73424149,0.8373171,0.77617203,0.92187296,0.98080464,,,,,,
204,9.1655918e-06,0.62057871,0.54895285,0.071625865,0.088198744,0.24165152,0.25361707,0.12415288,0.058088151,0.41310079,0.32531195,0.74651755,0.84642696,0.79088783,0.92056875,0.98066094,,,,,,
205,9.1572901e-06,0.61259945,0.53789284,0.07470661,0.093642475,0.25471994,0.26303182,0.12630848,0.061776072,0.40116633,0.32152933,0.75334902,0.85190426,0.79977212,0.91825082,0.97990707,,,,,,
206,9.1489517e-06,0.56106364,0.49311725,0.06794639,0.092058881,0.23239165,0.2356046,0.11505626,0.061447731,0.36835384,0.29009057,0.77570634,0.86930684,0.82224,0.92622295,0.97953488,,,,,,
207,9.1405765e-06,0.58399887,0.51627577,0.067723106,0.088804161,0.22939347,0.23686508,0.11635766,0.060656995,0.38801445,0.30491972,0.75902439,0.85618069,0.80493024,0.92736175,0.98071825,,,,,,
208,9.1321646e-06,0.63840805,0.56070845,0.077699591,0.093002343,0.26331499,0.27616803,0.12307477,0.062609238,0.42214424,0.33817727,0.72320463,0.83086696,0.76809895,0.91633166,0.97898444,,,,,,
209,9.1237162e-06,0.58431415,0.51377195,0.070542196,0.09125441,0.23594824,0.24809671,0.11545506,0.058286004,0.38655881,0.30371358,0.75689834,0.85453722,0.80365734,0.91818451,0.97933095,0.55005557,0.792564,0.87550088,0.84174626,0.92434432,0.98293889
210,9.1152312e-06,0.60224215,0.5267009,0.075541255,0.089773821,0.253935,0.26933561,0.12738978,0.057302117,0.39151499,0.31447852,0.73467106,0.83453771,0.77867266,0.92105605,0.97791165,,,,,,
211,9.1067099e-06,0.58406078,0.51507498,0.068985797,0.089495103,0.23032902,0.24259917,0.11251881,0.060961862,0.38841474,0.30628284,0.75936017,0.85935111,0.80877956,0.92111339,0.9804698,,,,,,
212,9.0981522e-06,0.61452805,0.53978895,0.074739092,0.084230577,0.25834735,0.26699333,0.11537122,0.057117269,0.40811336,0.32711194,0.73734536,0.8381236,0.7842409,0.91099252,0.98168552,,,,,,
213,9.0895583e-06,0.55354146,0.48501357,0.068527889,0.090923553,0.23608869,0.23815549,0.1119474,0.060457862,0.36314538,0.28412906,0.75904138,0.85680716,0.8067935,0.92021825,0.97891512,,,,,,
214,9.0809283e-06,0.61704896,0.53806885,0.078980112,0.09435057,0.27663473,0.27856659,0.12138204,0.060351591,0.4034353,0.32444893,0.71741285,0.82436442,0.77569284,0.88955702,0.97798367,,,,,,
215,9.0722622e-06,0.5657795,0.49679977,0.068979727,0.090873911,0.23258609,0.24131515,0.11299002,0.062299979,0.37244905,0.29255358,0.7562509,0.85669225,0.80749613,0.91759574,0.97894882,,,,,,
216,9.0635601e-06,0.60149746,0.52788987,0.073607588,0.084535866,0.25328553,0.26244861,0.11464864,0.058670888,0.39821813,0.31773393,0.72865133,0.833617,0.77571969,0.91054069,0.97967859,,,,,,
217,9.0548221e-06,0.62777944,0.55236982,0.075409622,0.08446154,0.25409028,0.27129476,0.11661749,0.054718972,0.41867809,0.3358757,0.73421878,0.83697022,0.77777223,0.91954831,0.98109615,,,,,,
218,9.0460484e-06,0.54088726,0.47410722,0.066780033,0.087068151,0.22383959,0.23440618,0.10947199,0.059039408,0.35492731,0.27794001,0.76456725,0.86249434,0.81660854,0.92107312,0.97961725,,,,,,
219,9.0372389e-06,0.58040091,0.50735933,0.073041583,0.081936732,0.25459031,0.26059197,0.10981566,0.056073726,0.38218695,0.30926742,0.7475443,0.84144613,0.79308234,0.9160051,0.98152691,0.53989888,0.78805097,0.87348735,0.84980841,0.91016802,0.98269452
220,9.0283938e-06,0.58928052,0.51728164,0.071998883,0.084243181,0.24561925,0.25646801,0.10984842,0.055919259,0.39122289,0.31373323,0.74206254,0.83864219,0.79057486,0.90055661,0.9802386,,,,,,
221,9.0195132e-06,0.59082905,0.51858743,0.072241614,0.088585519,0.25014012,0.25438028,0.11173147,0.060615417,0.39171165,0.30958868,0.74544659,0.84808559,0.79391108,0.91970048,0.98032939,,,,,,
222,9.0105972e-06,0.5492109,0.48319593,0.066014978,0.082949132,0.23104548,0.23083895,0.10104779,0.057368056,0.3666636,0.28701614,0.75425412,0.85308132,0.80224186,0.91804125,0.98158659,,,,,,
223,9.0016458e-06,0.56497461,0.49536956,0.069605058,0.088344288,0.23945195,0.24399015,0.10774539,0.060069571,0.37299882,0.29743805,0.76048496,0.85595638,0.81334291,0.90861502,0.98003826,,,,,,
224,8.9926591e-06,0.54980335,0.47926569,0.07053765,0.086338609,0.24370973,0.24859151,0.10683217,0.057750415,0.35972191,0.28732563,0.76300864,0.85897166,0.81032771,0.92198392,0.98126249,,,,,,
225,8.9836372e-06,0.53283764,0.46261077,0.070226873,0.089811815,0.24067072,0.24606077,0.10911707,0.060619767,0.34384925,0.27555007,0.7560872,0.84954128,0.80832859,0.90302574,0.97928611,,,,,,
226,8.9745803e-06,0.55582365,0.48812501,0.067698648,0.079304395,0.23613591,0.23980705,0.10580473,0.054028481,0.36815083,0.29483771,0.75601396,0.84980139,0.7991118,0.92201694,0.98263336,,,,,,
227,8.9654884e-06,0.51200505,0.44448161,0.067523443,0.087731315,0.2374286,0.2343944,0.10353775,0.059574301,0.33127784,0.2624937,0.77277872,0.86485668,0.82683245,0.91277961,0.98058302,,,,,,
228,8.9563616e-06,0.52065355,0.45542191,0.065231646,0.084825426,0.22194522,0.2282592,0.10119372,0.056929655,0.34265451,0.2681554,0.77518432,0.86681962,0.82831179,0.91629366,0.98051106,,,,,,
229,8.9472e-06,0.55195593,0.48304572,0.068910209,0.08107283,0.24577698,0.24257038,0.10285702,0.054740983,0.36553724,0.28934408,0.74628921,0.84495281,0.79436623,0.91310316,0.98120654,0.51087255,0.78743388,0.87171551,0.84316084,0.91799496,0.98192239
230,8.9380037e-06,0.55748618,0.48779348,0.069692696,0.083675227,0.24383522,0.24566705,0.1035926,0.05693939,0.36904071,0.29207777,0.74749962,0.84768786,0.80213018,0.90729571,0.98055923,,,,,,
231,8.9287727e-06,0.55138599,0.47856312,0.07282286,0.086707774,0.25853875,0.25612572,0.10892544,0.056858402,0.35892504,0.28323301,0.74226203,0.842612,0.79323503,0.90590373,0.97966764,,,,,,
