# model=B23TFCUCCMFGMLiteModel tfcu=ccm_fgm_lite lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.1*fgm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318244502 params_trainable=14939030
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_fgm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
101,9.8095852e-06,0.96447582,0.81083945,0.15363637,0.16341733,0.28011598,0.3386542,0.44711709,0.23705393,0.063710796,0.58546709,0.48644388,0.67485983,0.78930621,0.70040551,0.92395565,0.9723684,,,,,,
102,9.8054535e-06,0.93215375,0.77710532,0.15504844,0.17069415,0.29696796,0.3725944,0.4293559,0.23738123,0.07116152,0.55623558,0.45752451,0.69133234,0.80721936,0.71778555,0.94259852,0.96991123,,,,,,
103,9.8012785e-06,0.99301007,0.8351945,0.15781557,0.16008553,0.30192285,0.34503278,0.46103798,0.24327555,0.061830425,0.60375303,0.50264566,0.68656171,0.79819866,0.70968442,0.92533513,0.97239776,,,,,,
104,9.7970601e-06,0.98470813,0.82305219,0.16165594,0.16269553,0.31720561,0.37482343,0.4602188,0.24444587,0.066930326,0.5927709,0.49009402,0.67216637,0.79582316,0.70381803,0.92560039,0.96726497,,,,,,
105,9.7927984e-06,0.97689375,0.80855063,0.16834313,0.17018003,0.32178638,0.40053858,0.47590973,0.23962737,0.066050384,0.58055848,0.49135444,0.67774747,0.79600784,0.71579778,0.91448659,0.96859889,,,,,,
106,9.7884936e-06,1.0085471,0.84699503,0.16155208,0.15514793,0.30764081,0.3737001,0.46642619,0.23839612,0.062733818,0.6155094,0.51438743,0.65336436,0.78079097,0.67994641,0.93715873,0.97124084,,,,,,
107,9.7841455e-06,0.95500488,0.8016056,0.15339928,0.15730915,0.29715172,0.34438746,0.44186017,0.2311156,0.064584371,0.57963979,0.48360174,0.68264611,0.79236728,0.70911178,0.93882282,0.97291253,,,,,,
108,9.7797543e-06,0.96212134,0.80027297,0.16184836,0.15669628,0.33338868,0.38890914,0.45309194,0.23943872,0.064900614,0.57543675,0.47690887,0.67004627,0.78322737,0.71592472,0.88878967,0.96810794,,,,,,
109,9.77532e-06,0.9572844,0.80098448,0.15629991,0.15504277,0.3124949,0.37716557,0.43727164,0.2326472,0.06348661,0.57965815,0.47739868,0.67393349,0.79274097,0.70934749,0.91390513,0.96956941,0.94850594,0.69649488,0.81093913,0.72987515,0.93385694,0.97389158
110,9.7708427e-06,1.0070857,0.84059981,0.16648592,0.15384879,0.3313818,0.40197645,0.47167152,0.23702442,0.064488064,0.61006502,0.51174686,0.6329219,0.75930307,0.66622681,0.92736501,0.96701493,,,,,,
111,9.7663223e-06,1.0626129,0.88693152,0.1756814,0.14885932,0.35008928,0.40922102,0.51184451,0.24369878,0.062882908,0.64583384,0.54907927,0.59683503,0.72861209,0.62965948,0.88526162,0.96925178,,,,,,
112,9.761759e-06,0.94378741,0.79117607,0.15261134,0.15218222,0.29673721,0.3633541,0.43110421,0.21756033,0.065171094,0.5765826,0.4801881,0.66686324,0.78797267,0.70055611,0.9180971,0.97341433,,,,,,
113,9.7571528e-06,0.90202518,0.76042935,0.14159582,0.14827694,0.28288035,0.33848033,0.39388039,0.21099965,0.065289184,0.5545513,0.45292419,0.69485035,0.80850567,0.73333128,0.91920697,0.97243295,,,,,,
114,9.7525037e-06,0.8548517,0.71322802,0.14162368,0.16343966,0.27958103,0.35964481,0.3766809,0.20786619,0.073366403,0.51491334,0.41688314,0.70846212,0.82366537,0.75378568,0.92062462,0.96937017,,,,,,
115,9.7478118e-06,0.91718034,0.77061517,0.14656517,0.14817731,0.30515179,0.35407147,0.40541351,0.21502382,0.065667423,0.56122786,0.46012644,0.68223353,0.79749595,0.71812557,0.90950073,0.97233308,,,,,,
116,9.7430771e-06,0.97920485,0.81966574,0.15953911,0.14121909,0.32812461,0.39566006,0.44722482,0.21612365,0.063320579,0.60119742,0.50454208,0.64396874,0.76269734,0.68031216,0.88527969,0.9730348,,,,,,
117,9.7382996e-06,0.94175021,0.78978035,0.15196986,0.14421055,0.29907475,0.37309666,0.42642701,0.21558934,0.063147159,0.57663214,0.47940732,0.67134351,0.7911016,0.69887666,0.9348412,0.97204069,,,,,,
118,9.7334795e-06,0.97415505,0.80997573,0.16417933,0.14929778,0.33882706,0.41027706,0.45640244,0.2205318,0.065905052,0.59068916,0.49567462,0.63176657,0.76079619,0.67334643,0.89605683,0.97050489,,,,,,
119,9.7286168e-06,0.95236863,0.79961788,0.15275074,0.14119864,0.30273094,0.37200437,0.43146946,0.21466839,0.061288118,0.58525204,0.4891921,0.6699911,0.78631303,0.70440194,0.90692891,0.97299194,0.9088775,0.70336251,0.81549147,0.72940007,0.94656861,0.97405668
120,9.7237115e-06,0.88913427,0.74845465,0.14067963,0.14728504,0.27701096,0.34324768,0.38887903,0.20229361,0.066589902,0.54745076,0.44934298,0.69885675,0.81650122,0.73308483,0.93453305,0.9708508,,,,,,
121,9.7187636e-06,0.88439406,0.73575308,0.14864097,0.14205423,0.31761743,0.39623147,0.39465765,0.20776686,0.064948924,0.53430267,0.43912317,0.67052229,0.78504204,0.71320318,0.90949839,0.96888855,,,,,,
122,9.7137733e-06,0.92831596,0.77623259,0.15208336,0.13669626,0.32425581,0.3921683,0.41492056,0.20249423,0.060087628,0.57095422,0.47509049,0.67089203,0.78518693,0.70560833,0.90736219,0.97398068,,,,,,
123,9.7087405e-06,0.8365191,0.70374643,0.13277267,0.1413038,0.27027119,0.33520689,0.35804019,0.19228134,0.066587079,0.5140035,0.418071,0.70812994,0.81851025,0.7410344,0.9379641,0.97274577,,,,,,
124,9.7036654e-06,0.92127009,0.77292835,0.14834173,0.13963644,0.2964959,0.37468491,0.41042399,0.20558396,0.061955771,0.56719201,0.46825496,0.66784883,0.79265245,0.70914094,0.9245079,0.9699841,,,,,,
125,9.6985479e-06,0.89292217,0.74668462,0.14623754,0.13644756,0.30204822,0.37395824,0.40047275,0.19802754,0.061990777,0.54780088,0.45285678,0.67257798,0.79120522,0.71207077,0.9084913,0.97233113,,,,,,
126,9.6933881e-06,0.83981762,0.703524,0.13629362,0.1381194,0.29264302,0.35552406,0.36148559,0.18892573,0.067022765,0.51515224,0.41927741,0.70222954,0.81398408,0.7337804,0.92989169,0.97309419,,,,,,
127,9.6881861e-06,0.9582767,0.80448649,0.1537902,0.13186796,0.3336995,0.38013672,0.42952378,0.2046331,0.06006475,0.5937562,0.49702017,0.63750029,0.75820916,0.67363937,0.92355223,0.97178205,,,,,,
128,9.682942e-06,0.91096203,0.76801196,0.14295007,0.12573007,0.29315994,0.36561206,0.39578929,0.19746492,0.058695647,0.56716232,0.46656417,0.68509537,0.80258252,0.71382737,0.93260952,0.97501303,,,,,,
129,9.6776557e-06,0.81165632,0.68679036,0.12486596,0.12904603,0.26386407,0.32054108,0.33357023,0.17961459,0.061393832,0.50677397,0.40500004,0.71145259,0.82550827,0.74425407,0.93839744,0.97426009,0.83447183,0.72056998,0.82804998,0.75280786,0.93801388,0.9769671
130,9.6723273e-06,0.85940465,0.71970555,0.1396991,0.13225767,0.304719,0.36778139,0.37229622,0.19174158,0.068152783,0.52789369,0.4285907,0.68933788,0.80350212,0.72133332,0.92692,0.972649,,,,,,
131,9.666957e-06,0.88392326,0.75172216,0.1322011,0.11915959,0.27092794,0.34201814,0.36268463,0.17847508,0.056489367,0.56219353,0.45908845,0.70762782,0.81675951,0.73890351,0.93046757,0.97877103,,,,,,
132,9.6615446e-06,0.82537295,0.68090179,0.14447116,0.1395566,0.3109104,0.39195938,0.37887019,0.19386376,0.070110899,0.49270754,0.40372867,0.68530852,0.79489574,0.72671465,0.89720923,0.96756132,,,,,,
133,9.6560904e-06,0.88400688,0.74299873,0.14100816,0.13531865,0.28595739,0.36480219,0.38349102,0.18518772,0.064001642,0.55017453,0.45315043,0.68772748,0.80380667,0.73357333,0.89916246,0.97330216,,,,,,
134,9.6505943e-06,0.85438425,0.71862574,0.13575852,0.1254204,0.28651051,0.35488185,0.36701382,0.17924266,0.059930951,0.53235132,0.43831723,0.69383782,0.79908633,0.72818857,0.90244544,0.9746017,,,,,,
135,9.6450564e-06,0.81988066,0.68394363,0.13593702,0.13178231,0.30002048,0.3691858,0.35419593,0.17908441,0.069091945,0.50265271,0.4069246,0.69615207,0.81297023,0.73249139,0.9292701,0.97166106,,,,,,
136,9.6394768e-06,0.8302757,0.6925229,0.13775281,0.13596479,0.28936734,0.37221929,0.36233016,0.18140337,0.063697397,0.50872223,0.41772183,0.70280254,0.80999739,0.73902583,0.91163311,0.97484795,,,,,,
137,9.6338555e-06,0.80644687,0.67170971,0.13473716,0.12741218,0.29967137,0.36859901,0.35076236,0.17276084,0.066389789,0.49465079,0.40360007,0.7014959,0.81242143,0.74451371,0.9098606,0.97429115,,,,,,
138,9.6281926e-06,0.83731413,0.71059095,0.12672318,0.11894616,0.26494201,0.32150412,0.34715526,0.16377322,0.055935369,0.53281661,0.43748713,0.71005757,0.81253072,0.74438424,0.93102663,0.97891941,,,,,,
139,9.6224881e-06,0.83132398,0.69799193,0.13333205,0.12532106,0.28121144,0.3527907,0.35730148,0.17740097,0.064504981,0.51558456,0.42015569,0.70711446,0.81823377,0.74306574,0.92537936,0.97448378,0.80199062,0.70837547,0.81980767,0.7470831,0.92868377,0.97575774
140,9.616742e-06,0.78875695,0.66317322,0.12558372,0.12098478,0.26387222,0.34311207,0.32990211,0.1677469,0.062070005,0.49068209,0.3965359,0.72287517,0.82503823,0.75695799,0.92440922,0.97558854,,,,,,
141,9.6109546e-06,0.83987312,0.70104329,0.13882983,0.12376607,0.30677304,0.37632163,0.36741205,0.17908995,0.06422011,0.51731912,0.42273088,0.67649911,0.79377324,0.71352775,0.91817376,0.97288728,,,,,,
142,9.6051257e-06,0.8209706,0.68520481,0.13576578,0.11783583,0.31194059,0.3609205,0.36146559,0.17819379,0.061522544,0.5043589,0.4126031,0.6829324,0.783198,0.71750627,0.87449175,0.97288245,,,,,,
143,9.5992555e-06,0.85190516,0.70698041,0.14492476,0.12258446,0.32620838,0.39967558,0.38194167,0.17583933,0.060337605,0.52364648,0.43181807,0.6878149,0.80137142,0.7301567,0.91083581,0.97215188,,,,,,
144,9.593344e-06,0.81627216,0.68730469,0.12896746,0.11533715,0.27956551,0.34412512,0.3452148,0.16156705,0.058646923,0.51367385,0.42025144,0.69752071,0.80752206,0.73505305,0.9161088,0.9762301,,,,,,
145,9.5873913e-06,0.79086047,0.65398016,0.13688032,0.12637964,0.31444775,0.38152653,0.35183659,0.17228495,0.066266545,0.47998855,0.38954574,0.69117598,0.80352448,0.73400029,0.9053299,0.96989037,,,,,,
146,9.5813974e-06,0.79728072,0.66193266,0.13534805,0.1195266,0.30608451,0.3798478,0.35053192,0.16994488,0.065092061,0.48817021,0.39513097,0.66895484,0.78276306,0.70086852,0.90310516,0.97180773,,,,,,
147,9.5753624e-06,0.81049767,0.67347484,0.13702283,0.12329095,0.30442533,0.37218876,0.36126795,0.17020042,0.062902764,0.49735074,0.40794238,0.69571799,0.8106658,0.74513246,0.90945314,0.97133023,,,,,,
148,9.5692864e-06,0.79618625,0.65955978,0.13662646,0.12220334,0.30001231,0.38782213,0.35311649,0.16457791,0.062914274,0.48774979,0.40041944,0.69789106,0.80946928,0.74407883,0.90445875,0.97391473,,,,,,
149,9.5631694e-06,0.77239713,0.64013909,0.13225803,0.12261103,0.29656703,0.37365771,0.339014,0.16536266,0.066645207,0.47152204,0.37969475,0.69009028,0.80396759,0.72966526,0.91259279,0.9723444,0.81040245,0.70559997,0.81660403,0.73822425,0.93905011,0.97478704
150,9.5570115e-06,0.80415892,0.66851285,0.13564606,0.1178957,0.29359747,0.3664335,0.36266634,0.16387676,0.059134628,0.49541454,0.41144871,0.70470498,0.80409229,0.74284325,0.88887188,0.97410474,,,,,,
151,9.5508128e-06,0.77732549,0.63505419,0.1422713,0.1222602,0.33536482,0.40098814,0.3658911,0.16154895,0.062709652,0.46761974,0.38626761,0.67836462,0.79310624,0.73075981,0.88664633,0.97301892,,,,,,
152,9.5445732e-06,0.78234858,0.65150224,0.13084635,0.11466834,0.29211449,0.37212662,0.33780564,0.15841279,0.061328921,0.4843942,0.39351149,0.6943133,0.80353171,0.7329888,0.91647518,0.97420057,,,,,,
153,9.5382929e-06,0.81568736,0.68632291,0.12936445,0.11180487,0.27376183,0.35059406,0.34718232,0.15036787,0.056413095,0.51773055,0.42473224,0.70192602,0.81722334,0.74749494,0.91880145,0.97675842,,,,,,
154,9.531972e-06,0.74516149,0.62897168,0.11618981,0.11131486,0.25543323,0.32197924,0.30044367,0.14227274,0.06068789,0.47338728,0.37672426,0.73216008,0.842011,0.77309953,0.92881911,0.97732679,,,,,,
155,9.5256104e-06,0.75746972,0.62427152,0.13319819,0.12303577,0.30191974,0.37087928,0.34355351,0.15820054,0.065346637,0.46030378,0.37532741,0.70285232,0.81151698,0.75940575,0.88220161,0.97272949,,,,,,
156,9.5192084e-06,0.77677331,0.65052774,0.12624557,0.11395611,0.28004959,0.34067776,0.3338985,0.15028576,0.063501133,0.48664476,0.39607467,0.69675216,0.81209943,0.73833854,0.91573454,0.97590044,,,,,,
157,9.5127658e-06,0.80335845,0.67607519,0.12728326,0.1061875,0.28145458,0.33986489,0.34302644,0.14984788,0.057413552,0.50955184,0.41493695,0.68681147,0.80329146,0.7239246,0.91760291,0.97710354,,,,,,
158,9.5062828e-06,0.79845714,0.67816432,0.12029281,0.10130252,0.25398543,0.33561359,0.31950964,0.13942213,0.054704762,0.51677368,0.41736933,0.71012813,0.82264719,0.74844125,0.92209111,0.98077416,,,,,,
159,9.4997595e-06,0.66573025,0.55369765,0.11203261,0.11610618,0.25111122,0.31122233,0.28372097,0.13981714,0.066020169,0.40876922,0.32558412,0.74475788,0.84679932,0.78578375,0.9320248,0.97607683,0.75712665,0.702492,0.81371814,0.73017934,0.94490098,0.97501862
160,9.4931959e-06,0.66793228,0.5560554,0.11187687,0.11532418,0.24711839,0.32114371,0.27937082,0.140947,0.064504647,0.41100555,0.32450321,0.75230319,0.85177784,0.79394899,0.9276809,0.97689664,,,,,,
161,9.4865921e-06,0.69960574,0.58163715,0.11796859,0.1141399,0.2653006,0.33897285,0.2969614,0.14013041,0.063311741,0.43273909,0.3466805,0.72596812,0.83155069,0.77063919,0.91785578,0.97608841,,,,,,
162,9.4799482e-06,0.7710399,0.63738298,0.13365692,0.11678796,0.31170975,0.39198435,0.33597102,0.15381847,0.067293909,0.47442235,0.37978656,0.67914543,0.80273739,0.72800304,0.90154545,0.97261128,,,,,,
163,9.4732642e-06,0.76796124,0.63384861,0.13411262,0.10846253,0.3099282,0.39175788,0.34297086,0.15420172,0.058441932,0.47063802,0.38671721,0.69310121,0.80418636,0.73126588,0.92148405,0.97469931,,,,,,
164,9.4665401e-06,0.75131477,0.61812004,0.13319474,0.11166025,0.31533644,0.38576882,0.33842504,0.14664103,0.064058046,0.45986778,0.37661516,0.68548972,0.79177253,0.73456302,0.88974894,0.97399801,,,,,,
165,9.4597762e-06,0.76706588,0.640249,0.12681689,0.10480927,0.29162446,0.34525453,0.3361464,0.14436133,0.057570208,0.48081451,0.39309138,0.68991233,0.79765096,0.73185536,0.90831941,0.97627358,,,,,,
166,9.4529723e-06,0.7489499,0.61935635,0.12959356,0.11023056,0.30130263,0.37222175,0.331416,0.1454708,0.064302809,0.46196063,0.37507447,0.69362662,0.80672395,0.7383554,0.9140669,0.97404197,,,,,,
167,9.4461287e-06,0.73392405,0.61096241,0.12296164,0.10425317,0.28315852,0.35978811,0.31199794,0.14114813,0.05842828,0.4582996,0.36662249,0.70235893,0.8119911,0.74726802,0.9001296,0.97680092,,,,,,
168,9.4392453e-06,0.70287153,0.57653558,0.12633595,0.11285698,0.30206608,0.36826689,0.31560127,0.14263276,0.066587588,0.42652276,0.34354148,0.7031483,0.80810674,0.74879486,0.89032762,0.97436633,,,,,,
169,9.4323222e-06,0.72258406,0.59677194,0.12581213,0.10575799,0.29805166,0.35652269,0.32340738,0.13412275,0.060537825,0.44783563,0.36397129,0.71099317,0.81623764,0.76013584,0.88947687,0.97719744,0.73018079,0.71222471,0.82255917,0.74449635,0.93924007,0.97558205
0,1.9e-06,1.9149475,1.3239718,0.59097571,0.64994288,1.4334828,1.4889183,1.5270772,0.66567738,0.095232476,0.82468968,0.76079286,0.18175971,0.28809734,0.18562014,0.85755128,0.64653392,,,,,,
1,2.8e-06,1.7229767,1.1973307,0.52564598,0.63971697,1.2339854,1.2652241,1.367263,0.57987471,0.083789086,0.75894842,0.67938274,0.37466881,0.49897455,0.38662592,0.91249861,0.85852541,,,,,,
2,3.7e-06,1.6644217,1.1921986,0.47222307,0.61083313,1.1903446,0.88498451,1.3156204,0.56026859,0.077681841,0.76380342,0.68304324,0.40277028,0.5431799,0.4255646,0.8772883,0.9008412,,,,,,
3,4.6e-06,1.5839506,1.173751,0.41019959,0.57872006,0.73333463,0.65084796,1.2528803,0.53870621,0.077710229,0.7579886,0.67376396,0.43404065,0.5777346,0.45214201,0.90325502,0.91615224,,,,,,
4,5.5e-06,1.5811532,1.1911027,0.39005054,0.54659089,0.57413531,0.62171077,1.222568,0.52629482,0.07215029,0.77796776,0.69582472,0.42738275,0.57365636,0.44453024,0.90723037,0.9229529,,,,,,
5,6.4e-06,1.4887819,1.1327756,0.35600633,0.50871974,0.5055663,0.57278595,1.1128872,0.4905968,0.075429896,0.74480874,0.65676984,0.49118445,0.63499078,0.51432165,0.90897659,0.93503176,,,,,,
6,7.3e-06,1.4182951,1.0898227,0.32847235,0.46553057,0.45193527,0.5381378,1.0275437,0.46607271,0.074659084,0.71944854,0.63069481,0.5234612,0.65731132,0.54649469,0.91487405,0.93834144,,,,,,
7,8.2e-06,1.3934325,1.0905376,0.30289494,0.42509241,0.38487811,0.45924337,0.97608724,0.44060264,0.067754907,0.73167095,0.64201043,0.54895227,0.6889287,0.57347652,0.92820247,0.95003301,,,,,,
8,9.1e-06,1.3530447,1.0671114,0.28593327,0.3833559,0.39509695,0.45493216,0.91174804,0.42117496,0.066910952,0.7197855,0.63350894,0.55054603,0.68201775,0.57889328,0.9014989,0.95102606,,,,,,
9,1e-05,1.2613714,1.0079357,0.25343568,0.34025708,0.35933408,0.40153321,0.8064497,0.39013955,0.069108946,0.68440505,0.59047293,0.60150541,0.73161907,0.627341,0.92272019,0.95403732,1.1225334,0.68507549,0.79849813,0.71565599,0.93969975,0.96633551
10,9.9999773e-06,1.2157487,0.9863182,0.22943052,0.29591287,0.32664723,0.35984294,0.73761286,0.35786457,0.067614516,0.67976614,0.58738796,0.62272649,0.74790483,0.6471437,0.92595087,0.96325922,,,,,,
11,9.9999094e-06,1.1786829,0.96430074,0.21438217,0.25860547,0.33032461,0.3642757,0.67788911,0.33324101,0.06998674,0.67170026,0.57740977,0.6209761,0.74539073,0.64663293,0.91509958,0.96498949,,,,,,
12,9.9997961e-06,1.1401624,0.9380544,0.20210805,0.23033512,0.33215569,0.36067659,0.63199543,0.31283304,0.070799034,0.65809067,0.56463677,0.62028534,0.74711254,0.65027192,0.91302576,0.96477186,,,,,,
13,9.9996375e-06,1.0300522,0.8597371,0.17031505,0.20858119,0.27943114,0.30250794,0.5261729,0.278743,0.072662115,0.6079568,0.50754738,0.67632252,0.79843744,0.70830896,0.93318014,0.96742516,,,,,,
14,9.9994336e-06,1.0043175,0.83908526,0.16523224,0.18749954,0.30497987,0.3223912,0.49497087,0.26346539,0.072505465,0.59703824,0.49719257,0.66569871,0.78564683,0.69767005,0.92569526,0.96685667,,,,,,
15,9.9991844e-06,0.99580282,0.83986363,0.15593919,0.16528358,0.2863293,0.30460726,0.47316822,0.24112256,0.065403942,0.60786034,0.50815704,0.67075171,0.78967528,0.7030016,0.92510033,0.97190241,,,,,,
16,9.9988898e-06,0.96740148,0.81794936,0.14945211,0.14746938,0.29046702,0.30860558,0.44660631,0.22248051,0.062949532,0.59732765,0.4996951,0.66579542,0.78067007,0.69356948,0.92165483,0.97356051,,,,,,
17,9.99855e-06,0.85552485,0.72582671,0.12969814,0.14643125,0.25530963,0.26981482,0.37654023,0.1979227,0.06691668,0.53030555,0.43261152,0.70898282,0.82048174,0.74519291,0.92991766,0.97337701,,,,,,
18,9.9981649e-06,0.8519237,0.72468198,0.12724173,0.13053012,0.2604874,0.27669989,0.36747177,0.18177612,0.062542693,0.53667689,0.43867811,0.70189839,0.81360124,0.73818946,0.92236208,0.97560832,,,,,,
19,9.9977344e-06,0.85864925,0.72767264,0.13097661,0.12426063,0.27704841,0.29277475,0.37710323,0.17832412,0.063002303,0.54026824,0.44395997,0.6756903,0.79054649,0.70776427,0.92024978,0.97539041,0.74522128,0.73715505,0.83557281,0.76734385,0.94035037,0.97554381
20,9.9972587e-06,0.71905075,0.60457076,0.11447999,0.12302748,0.25598345,0.2715153,0.31113271,0.15271066,0.068555958,0.44623929,0.3584637,0.72298317,0.8247633,0.76065884,0.92199228,0.97638439,,,,,,
21,9.9967377e-06,0.68707096,0.58414871,0.10292224,0.11023026,0.22686166,0.23902356,0.28326889,0.13784447,0.060892222,0.43690813,0.34592258,0.7432073,0.84028641,0.77765945,0.92634196,0.97847202,,,,,,
22,9.9961714e-06,0.71966291,0.60287953,0.11678337,0.10762779,0.27103013,0.28377841,0.3204562,0.1408295,0.059365103,0.45061302,0.36473501,0.70465708,0.80793026,0.74332313,0.90696396,0.97731604,,,,,,
23,9.9955599e-06,0.62620113,0.52437797,0.10182317,0.10488486,0.23770576,0.2505323,0.27198082,0.11872398,0.060309561,0.39328065,0.31344445,0.74709538,0.84447496,0.79363847,0.91600782,0.97904239,,,,,,
24,9.994903e-06,0.69827588,0.57476221,0.12351367,0.10444366,0.3010338,0.31806361,0.33105626,0.13234366,0.06300145,0.42918042,0.34979868,0.68107238,0.79194233,0.73194677,0.88987367,0.97527699,,,,,,
25,9.9942009e-06,0.59074888,0.48582997,0.10491892,0.10149718,0.25466549,0.26882936,0.27576493,0.11279672,0.062104583,0.36210083,0.29007545,0.73461644,0.83303316,0.78220162,0.91050226,0.97886584,,,,,,
26,9.9934536e-06,0.57223876,0.46679816,0.1054406,0.1046469,0.25633641,0.27026702,0.27566194,0.11000205,0.064749703,0.34631982,0.27882426,0.73032306,0.83051405,0.78364229,0.89557742,0.97764392,,,,,,
27,9.992661e-06,0.56617486,0.45934443,0.10683043,0.10197952,0.26092798,0.2766332,0.27961378,0.10448459,0.064079551,0.34186302,0.27813585,0.72649081,0.82610492,0.78081998,0.89161979,0.97859711,,,,,,
28,9.9918231e-06,0.45792953,0.37275901,0.085170523,0.09066412,0.20810941,0.22088162,0.21805239,0.086965766,0.057897673,0.27702963,0.21780923,0.78018288,0.86972882,0.83111849,0.9214174,0.98096073,,,,,,
29,9.99094e-06,0.52025022,0.42511536,0.09513486,0.084982099,0.23561835,0.25106567,0.24874582,0.084978375,0.052355793,0.32294546,0.25913672,0.74463192,0.84179812,0.80058212,0.89906096,0.98264973,0.4253841,0.78533877,0.86931204,0.86452901,0.88692197,0.9830221
30,9.9900117e-06,0.41501203,0.33343991,0.081572121,0.087769584,0.20134591,0.21460421,0.20633722,0.078547425,0.057626251,0.24630904,0.19606608,0.79231529,0.87817925,0.84728657,0.91666689,0.9824402,,,,,,
31,9.9890382e-06,0.46899581,0.37429202,0.094703791,0.087011567,0.23980925,0.25468335,0.24271918,0.085500004,0.056098363,0.27805142,0.22537918,0.74979892,0.84699561,0.81086939,0.89872241,0.98065484,,,,,,
32,9.9880195e-06,0.47332445,0.37587831,0.097446138,0.082744849,0.25077239,0.26444798,0.25094117,0.082947426,0.055396857,0.28011753,0.22988769,0.73449947,0.83341937,0.79419168,0.89074377,0.98191086,,,,,,
33,9.9869556e-06,0.48371235,0.38220537,0.10150698,0.081537528,0.26431507,0.27635814,0.26250828,0.085243832,0.054900217,0.28423093,0.23558747,0.72263516,0.82621205,0.78687799,0.88136074,0.98108989,,,,,,
34,9.9858465e-06,0.41997728,0.32966291,0.09031437,0.080814788,0.23152321,0.24442522,0.23107104,0.076577064,0.056449225,0.24268529,0.20110853,0.75751448,0.85254493,0.82242052,0.89356721,0.9821402,,,,,,
35,9.9846922e-06,0.40991368,0.32030708,0.089606594,0.081573801,0.23035724,0.24420113,0.22755618,0.075593759,0.057390737,0.23494897,0.19476313,0.76039725,0.85415135,0.82107544,0.89845913,0.98222795,,,,,,
36,9.9834928e-06,0.40107154,0.31280705,0.088264487,0.074940949,0.22816292,0.24259305,0.2255147,0.070372554,0.05172219,0.23121972,0.1932136,0.7569189,0.85136174,0.82166232,0.88996177,0.98332018,,,,,,
37,9.9822482e-06,0.41314013,0.31748796,0.095652176,0.081666017,0.24942605,0.26223549,0.24395361,0.077137808,0.059173229,0.23058128,0.19730893,0.74610842,0.84298818,0.81254141,0.88399173,0.98108239,,,,,,
38,9.9809585e-06,0.38500481,0.29429164,0.090713163,0.082627382,0.23506133,0.24862865,0.22917246,0.075422589,0.057521579,0.21148711,0.18232502,0.76187323,0.85385401,0.83041195,0.88665305,0.98122097,,,,,,
39,9.9796237e-06,0.38889159,0.29568067,0.093210921,0.081799355,0.24418203,0.25885184,0.2346835,0.076851468,0.059267909,0.21197854,0.18193105,0.75582033,0.85008654,0.82041375,0.88973891,0.98068778,0.37939007,0.74307314,0.83081393,0.81159953,0.89421108,0.97118755
40,9.9782437e-06,0.37578283,0.28629071,0.089492113,0.075180529,0.23981255,0.24961894,0.22510769,0.07032075,0.055166864,0.20722252,0.17816395,0.75714113,0.85130426,0.82439751,0.89017147,0.98234177,,,,,,
41,9.9768187e-06,0.37120404,0.28441057,0.08679347,0.070065357,0.23018032,0.24060527,0.22108694,0.067404353,0.051630181,0.20758924,0.17687313,0.76243294,0.85572522,0.82832993,0.8930854,0.98318878,,,,,,
42,9.9753485e-06,0.35043013,0.26776521,0.082664919,0.066174711,0.21873074,0.23541148,0.2078488,0.063101103,0.050256608,0.19543971,0.16618228,0.76939698,0.86064677,0.83451607,0.89407651,0.98449261,,,,,,
43,9.9738333e-06,0.35567653,0.26739303,0.088283503,0.073294199,0.23603989,0.24736099,0.22207995,0.068305596,0.056188383,0.19154983,0.1663107,0.75772423,0.85310639,0.82514723,0.89006236,0.98225021,,,,,,
44,9.9722731e-06,0.30375151,0.22765628,0.076095228,0.072344702,0.19821053,0.21181528,0.18884351,0.062797982,0.054557112,0.16037614,0.13848791,0.79711181,0.8822045,0.8605229,0.90894199,0.98284542,,,,,,
45,9.9706678e-06,0.29957562,0.22143842,0.078137202,0.075547027,0.20583938,0.21724689,0.1928292,0.066352163,0.058441444,0.15259329,0.13451412,0.79455545,0.88095095,0.86132168,0.90501762,0.98194528,,,,,,
46,9.9690175e-06,0.34760562,0.2599743,0.087631326,0.072842118,0.2340986,0.2434654,0.22147822,0.06700037,0.057600418,0.18497336,0.16430343,0.76023521,0.85313906,0.82830566,0.88717583,0.98246467,,,,,,
47,9.9673222e-06,0.33985876,0.25312459,0.086734162,0.072201708,0.2288493,0.2454076,0.21765382,0.067714672,0.056092362,0.17891981,0.15966797,0.76940675,0.86153835,0.8390395,0.88970648,0.98220493,,,,,,
